snapshot_id,snapshot_date,factory_id,product_id,opening_stock,production_units,dispatch_units,closing_stock
INV-601309,2024-04-01,FAC-001,HW-PC-10046,27,81,86,22
INV-601310,2024-05-01,FAC-001,HW-PC-10046,20,75,88,7
INV-601311,2024-06-01,FAC-001,HW-PC-10046,22,68,68,22
INV-601312,2024-07-01,FAC-001,HW-PC-10046,24,59,75,8
INV-601313,2024-08-01,FAC-001,HW-PC-10046,14,55,63,6
INV-601314,2024-09-01,FAC-001,HW-PC-10046,25,112,115,22
INV-601315,2024-10-01,FAC-001,HW-PC-10046,39,94,101,32
INV-601316,2024-11-01,FAC-001,HW-PC-10046,24,64,66,22
INV-601317,2024-12-01,FAC-001,HW-PC-10046,21,70,74,17
INV-601318,2025-01-01,FAC-001,HW-PC-10046,22,68,70,20
INV-601319,2025-02-01,FAC-001,HW-PC-10046,28,72,90,10
INV-601320,2025-03-01,FAC-001,HW-PC-10046,14,63,61,16
INV-601321,2025-04-01,FAC-001,HW-PC-10046,20,68,77,11
INV-601322,2025-05-01,FAC-001,HW-PC-10046,12,61,60,13
INV-601323,2025-06-01,FAC-001,HW-PC-10046,18,75,81,12
INV-601324,2025-07-01,FAC-001,HW-PC-10046,23,56,73,6
INV-601325,2025-08-01,FAC-001,HW-PC-10046,14,56,58,12
INV-601326,2025-09-01,FAC-001,HW-PC-10046,33,91,113,11
INV-601327,2025-10-01,FAC-001,HW-PC-10046,42,104,121,25
INV-601328,2025-11-01,FAC-001,HW-PC-10046,24,63,71,16
INV-601329,2025-12-01,FAC-001,HW-PC-10046,19,74,71,22
INV-601330,2026-01-01,FAC-001,HW-PC-10046,19,81,94,6
INV-601331,2026-02-01,FAC-001,HW-PC-10046,32,81,99,14
INV-601332,2026-03-01,FAC-001,HW-PC-10046,29,72,81,20
INV-601333,2023-04-01,FAC-001,HW-PC-10047,15,51,55,11
INV-601334,2023-05-01,FAC-001,HW-PC-10047,16,47,57,6
INV-601335,2023-06-01,FAC-001,HW-PC-10047,19,45,56,8
INV-601336,2023-07-01,FAC-001,HW-PC-10047,15,46,55,6
INV-601337,2023-08-01,FAC-001,HW-PC-10047,14,36,37,13
INV-601338,2023-09-01,FAC-001,HW-PC-10047,34,78,90,22
INV-601339,2023-10-01,FAC-001,HW-PC-10047,24,63,69,18
INV-601340,2023-11-01,FAC-001,HW-PC-10047,12,55,51,16
INV-601341,2023-12-01,FAC-001,HW-PC-10047,21,57,71,7
INV-601342,2024-01-01,FAC-001,HW-PC-10047,17,47,55,9
INV-601343,2024-02-01,FAC-001,HW-PC-10047,18,51,59,10
INV-601344,2024-03-01,FAC-001,HW-PC-10047,12,48,54,6
INV-601345,2024-04-01,FAC-001,HW-PC-10047,16,45,48,13
INV-601346,2024-05-01,FAC-001,HW-PC-10047,19,51,55,15
INV-601347,2024-06-01,FAC-001,HW-PC-10047,10,43,46,7
INV-601348,2024-07-01,FAC-001,HW-PC-10047,9,46,49,6
INV-601349,2024-08-01,FAC-001,HW-PC-10047,12,40,48,4
INV-601350,2024-09-01,FAC-001,HW-PC-10047,20,66,64,22
INV-601351,2024-10-01,FAC-001,HW-PC-10047,16,61,58,19
INV-601352,2024-11-01,FAC-001,HW-PC-10047,15,51,56,10
INV-601353,2024-12-01,FAC-001,HW-PC-10047,12,45,50,7
INV-601354,2025-01-01,FAC-001,HW-PC-10047,11,56,62,5
INV-601355,2025-02-01,FAC-001,HW-PC-10047,17,51,57,11
INV-601356,2025-03-01,FAC-001,HW-PC-10047,9,43,45,7
INV-601357,2025-04-01,FAC-001,HW-PC-10047,20,47,55,12
INV-601358,2025-05-01,FAC-001,HW-PC-10047,16,44,48,12
INV-601359,2025-06-01,FAC-001,HW-PC-10047,18,50,63,5
INV-601360,2025-07-01,FAC-001,HW-PC-10047,16,46,54,8
INV-601361,2025-08-01,FAC-001,HW-PC-10047,13,48,45,16
INV-601362,2025-09-01,FAC-001,HW-PC-10047,16,65,71,10
INV-601363,2025-10-01,FAC-001,HW-PC-10047,25,72,73,24
INV-601364,2025-11-01,FAC-001,HW-PC-10047,14,53,59,8
INV-601365,2025-12-01,FAC-001,HW-PC-10047,14,50,49,15
INV-601366,2026-01-01,FAC-001,HW-PC-10047,17,43,56,4
INV-601367,2026-02-01,FAC-001,HW-PC-10047,11,52,52,11
INV-601368,2026-03-01,FAC-001,HW-PC-10047,20,53,56,17
INV-601369,2023-04-01,FAC-001,HW-PC-10048,15,53,54,14
INV-601370,2023-05-01,FAC-001,HW-PC-10048,14,42,51,5
INV-601371,2023-06-01,FAC-001,HW-PC-10048,19,56,63,12
INV-601372,2023-07-01,FAC-001,HW-PC-10048,12,37,40,9
INV-601373,2023-08-01,FAC-001,HW-PC-10048,12,43,43,12
INV-601374,2023-09-01,FAC-001,HW-PC-10048,17,61,60,18
INV-601375,2023-10-01,FAC-001,HW-PC-10048,28,63,76,15
INV-601376,2023-11-01,FAC-001,HW-PC-10048,20,50,66,4
INV-601377,2023-12-01,FAC-001,HW-PC-10048,20,51,57,14
INV-601378,2024-01-01,FAC-001,HW-PC-10048,14,47,53,8
INV-601379,2024-02-01,FAC-001,HW-PC-10048,14,52,51,15
INV-601380,2024-03-01,FAC-001,HW-PC-10048,11,51,53,9
INV-601381,2024-04-01,FAC-001,HW-PC-10048,19,52,63,8
INV-601382,2024-05-01,FAC-001,HW-PC-10048,17,55,64,8
INV-601383,2024-06-01,FAC-001,HW-PC-10048,12,51,47,16
INV-601384,2024-07-01,FAC-001,HW-PC-10048,12,39,44,7
INV-601385,2024-08-01,FAC-001,HW-PC-10048,11,46,44,13
INV-601386,2024-09-01,FAC-001,HW-PC-10048,17,79,81,15
INV-601387,2024-10-01,FAC-001,HW-PC-10048,23,71,72,22
INV-601388,2024-11-01,FAC-001,HW-PC-10048,9,43,45,7
INV-601389,2024-12-01,FAC-001,HW-PC-10048,12,50,54,8
INV-601390,2025-01-01,FAC-001,HW-PC-10048,11,54,55,10
INV-601391,2025-02-01,FAC-001,HW-PC-10048,13,52,52,13
INV-601392,2025-03-01,FAC-001,HW-PC-10048,21,51,65,7
INV-601393,2025-04-01,FAC-001,HW-PC-10048,19,51,57,13
INV-601394,2025-05-01,FAC-001,HW-PC-10048,16,52,53,15
INV-601395,2025-06-01,FAC-001,HW-PC-10048,17,53,57,13
INV-601396,2025-07-01,FAC-001,HW-PC-10048,9,47,45,11
INV-601397,2025-08-01,FAC-001,HW-PC-10048,14,36,44,6
INV-601398,2025-09-01,FAC-001,HW-PC-10048,24,66,74,16
INV-601399,2025-10-01,FAC-001,HW-PC-10048,23,75,81,17
INV-601400,2025-11-01,FAC-001,HW-PC-10048,14,56,54,16
INV-601401,2025-12-01,FAC-001,HW-PC-10048,22,51,60,13
INV-601402,2026-01-01,FAC-001,HW-PC-10048,12,43,46,9
INV-601403,2026-02-01,FAC-001,HW-PC-10048,16,44,56,4
INV-601404,2026-03-01,FAC-001,HW-PC-10048,14,49,52,11
INV-601405,2023-04-01,FAC-001,HW-PC-10049,22,73,78,17
INV-601406,2023-05-01,FAC-001,HW-PC-10049,21,69,79,11
INV-601407,2023-06-01,FAC-001,HW-PC-10049,22,57,74,5
INV-601408,2023-07-01,FAC-001,HW-PC-10049,25,58,64,19
INV-601409,2023-08-01,FAC-001,HW-PC-10049,19,55,64,10
INV-601410,2023-09-01,FAC-001,HW-PC-10049,25,89,88,26
INV-601411,2023-10-01,FAC-001,HW-PC-10049,21,89,98,12
INV-601412,2023-11-01,FAC-001,HW-PC-10049,12,60,61,11
INV-601413,2023-12-01,FAC-001,HW-PC-10049,28,67,82,13
INV-601414,2024-01-01,FAC-001,HW-PC-10049,24,62,73,13
INV-601415,2024-02-01,FAC-001,HW-PC-10049,19,57,70,6
INV-601416,2024-03-01,FAC-001,HW-PC-10049,17,63,62,18
INV-601417,2024-04-01,FAC-001,HW-PC-10049,18,59,66,11
INV-601418,2024-05-01,FAC-001,HW-PC-10049,24,57,72,9
INV-601419,2024-06-01,FAC-001,HW-PC-10049,27,67,72,22
INV-601420,2024-07-01,FAC-001,HW-PC-10049,19,55,67,7
INV-601421,2024-08-01,FAC-001,HW-PC-10049,16,60,71,5
INV-601422,2024-09-01,FAC-001,HW-PC-10049,33,81,107,7
INV-601423,2024-10-01,FAC-001,HW-PC-10049,31,83,86,28
INV-601424,2024-11-01,FAC-001,HW-PC-10049,21,64,73,12
INV-601425,2024-12-01,FAC-001,HW-PC-10049,27,74,85,16
INV-601426,2025-01-01,FAC-001,HW-PC-10049,31,72,77,26
INV-601427,2025-02-01,FAC-001,HW-PC-10049,16,75,83,8
INV-601428,2025-03-01,FAC-001,HW-PC-10049,14,61,62,13
INV-601429,2025-04-01,FAC-001,HW-PC-10049,20,68,66,22
INV-601430,2025-05-01,FAC-001,HW-PC-10049,28,67,78,17
INV-601431,2025-06-01,FAC-001,HW-PC-10049,18,60,59,19
INV-601432,2025-07-01,FAC-001,HW-PC-10049,24,61,73,12
INV-601433,2025-08-01,FAC-001,HW-PC-10049,21,53,63,11
INV-601434,2025-09-01,FAC-001,HW-PC-10049,36,101,124,13
INV-601435,2025-10-01,FAC-001,HW-PC-10049,28,95,115,8
INV-601436,2025-11-01,FAC-001,HW-PC-10049,23,66,70,19
INV-601437,2025-12-01,FAC-001,HW-PC-10049,23,68,71,20
INV-601438,2026-01-01,FAC-001,HW-PC-10049,20,57,69,8
INV-601439,2026-02-01,FAC-001,HW-PC-10049,16,66,72,10
INV-601440,2026-03-01,FAC-001,HW-PC-10049,17,57,57,17
INV-601441,2023-04-01,FAC-001,HW-PC-10050,17,60,58,19
INV-601442,2023-05-01,FAC-001,HW-PC-10050,20,63,70,13
INV-601443,2023-06-01,FAC-001,HW-PC-10050,25,63,68,20
INV-601444,2023-07-01,FAC-001,HW-PC-10050,12,56,51,17
INV-601445,2023-08-01,FAC-001,HW-PC-10050,19,57,70,6
INV-601446,2023-09-01,FAC-001,HW-PC-10050,41,94,102,33
INV-601447,2023-10-01,FAC-001,HW-PC-10050,17,81,77,21
INV-601448,2023-11-01,FAC-001,HW-PC-10050,23,66,67,22
INV-601449,2023-12-01,FAC-001,HW-PC-10050,30,74,84,20
INV-601450,2024-01-01,FAC-001,HW-PC-10050,13,57,54,16
INV-601451,2024-02-01,FAC-001,HW-PC-10050,19,58,61,16
INV-601452,2024-03-01,FAC-001,HW-PC-10050,28,63,80,11
INV-601453,2024-04-01,FAC-001,HW-PC-10050,17,74,75,16
INV-601454,2024-05-01,FAC-001,HW-PC-10050,14,67,60,21
INV-601455,2024-06-01,FAC-001,HW-PC-10050,24,69,77,16
INV-601456,2024-07-01,FAC-001,HW-PC-10050,16,55,53,18
INV-601457,2024-08-01,FAC-001,HW-PC-10050,12,53,50,15
INV-601458,2024-09-01,FAC-001,HW-PC-10050,36,105,126,15
INV-601459,2024-10-01,FAC-001,HW-PC-10050,25,87,89,23
INV-601460,2024-11-01,FAC-001,HW-PC-10050,14,58,65,7
INV-601461,2024-12-01,FAC-001,HW-PC-10050,23,69,77,15
INV-601462,2025-01-01,FAC-001,HW-PC-10050,16,74,72,18
INV-601463,2025-02-01,FAC-001,HW-PC-10050,24,63,82,5
INV-601464,2025-03-01,FAC-001,HW-PC-10050,25,60,77,8
INV-601465,2025-04-01,FAC-001,HW-PC-10050,17,60,64,13
INV-601466,2025-05-01,FAC-001,HW-PC-10050,18,75,84,9
INV-601467,2025-06-01,FAC-001,HW-PC-10050,23,62,70,15
INV-601468,2025-07-01,FAC-001,HW-PC-10050,23,57,72,8
INV-601469,2025-08-01,FAC-001,HW-PC-10050,13,62,66,9
INV-601470,2025-09-01,FAC-001,HW-PC-10050,24,82,91,15
INV-601471,2025-10-01,FAC-001,HW-PC-10050,29,89,112,6
INV-601472,2025-11-01,FAC-001,HW-PC-10050,21,58,65,14
INV-601473,2025-12-01,FAC-001,HW-PC-10050,13,58,66,5
INV-601474,2026-01-01,FAC-001,HW-PC-10050,31,73,98,6
INV-601475,2026-02-01,FAC-001,HW-PC-10050,17,60,68,9
INV-601476,2026-03-01,FAC-001,HW-PC-10050,19,65,69,15
INV-601477,2023-04-01,FAC-001,HW-PC-10051,16,67,70,13
INV-601478,2023-05-01,FAC-001,HW-PC-10051,22,67,70,19
INV-601479,2023-06-01,FAC-001,HW-PC-10051,14,70,68,16
INV-601480,2023-07-01,FAC-001,HW-PC-10051,20,60,64,16
INV-601481,2023-08-01,FAC-001,HW-PC-10051,20,59,71,8
INV-601482,2023-09-01,FAC-001,HW-PC-10051,34,98,111,21
INV-601483,2023-10-01,FAC-001,HW-PC-10051,21,82,85,18
INV-601484,2023-11-01,FAC-001,HW-PC-10051,22,67,71,18
INV-601485,2023-12-01,FAC-001,HW-PC-10051,18,56,59,15
INV-601486,2024-01-01,FAC-001,HW-PC-10051,14,70,72,12
INV-601487,2024-02-01,FAC-001,HW-PC-10051,18,74,77,15
INV-601488,2024-03-01,FAC-001,HW-PC-10051,20,57,66,11
INV-601489,2024-04-01,FAC-001,HW-PC-10051,21,64,78,7
INV-601490,2024-05-01,FAC-001,HW-PC-10051,12,59,65,6
INV-601491,2024-06-01,FAC-001,HW-PC-10051,28,67,82,13
INV-601492,2024-07-01,FAC-001,HW-PC-10051,18,61,71,8
INV-601493,2024-08-01,FAC-001,HW-PC-10051,21,63,66,18
INV-601494,2024-09-01,FAC-001,HW-PC-10051,21,85,84,22
INV-601495,2024-10-01,FAC-001,HW-PC-10051,29,87,100,16
INV-601496,2024-11-01,FAC-001,HW-PC-10051,22,64,65,21
INV-601497,2024-12-01,FAC-001,HW-PC-10051,13,57,59,11
INV-601498,2025-01-01,FAC-001,HW-PC-10051,16,60,63,13
INV-601499,2025-02-01,FAC-001,HW-PC-10051,14,72,75,11
INV-601500,2025-03-01,FAC-001,HW-PC-10051,27,69,89,7
INV-601501,2025-04-01,FAC-001,HW-PC-10051,13,56,63,6
INV-601502,2025-05-01,FAC-001,HW-PC-10051,22,65,76,11
INV-601503,2025-06-01,FAC-001,HW-PC-10051,29,69,93,5
INV-601504,2025-07-01,FAC-001,HW-PC-10051,16,59,69,6
INV-601505,2025-08-01,FAC-001,HW-PC-10051,12,48,55,5
INV-601506,2025-09-01,FAC-001,HW-PC-10051,21,85,82,24
INV-601507,2025-10-01,FAC-001,HW-PC-10051,33,102,119,16
INV-601508,2025-11-01,FAC-001,HW-PC-10051,23,60,74,9
INV-601509,2025-12-01,FAC-001,HW-PC-10051,18,62,63,17
INV-601510,2026-01-01,FAC-001,HW-PC-10051,27,75,95,7
INV-601511,2026-02-01,FAC-001,HW-PC-10051,24,62,77,9
INV-601512,2026-03-01,FAC-001,HW-PC-10051,30,69,82,17
INV-601513,2023-04-01,FAC-001,HW-PC-10052,52,138,164,26
INV-601514,2023-05-01,FAC-001,HW-PC-10052,39,120,129,30
INV-601515,2023-06-01,FAC-001,HW-PC-10052,46,129,157,18
INV-601516,2023-07-01,FAC-001,HW-PC-10052,31,103,107,27
INV-601517,2023-08-01,FAC-001,HW-PC-10052,40,102,132,10
INV-601518,2023-09-01,FAC-001,HW-PC-10052,68,177,227,18
INV-601519,2023-10-01,FAC-001,HW-PC-10052,49,203,237,15
INV-601520,2023-11-01,FAC-001,HW-PC-10052,36,127,124,39
INV-601521,2023-12-01,FAC-001,HW-PC-10052,29,131,127,33
INV-601522,2024-01-01,FAC-001,HW-PC-10052,49,124,160,13
INV-601523,2024-02-01,FAC-001,HW-PC-10052,51,124,161,14
INV-601524,2024-03-01,FAC-001,HW-PC-10052,33,142,155,20
INV-601525,2024-04-01,FAC-001,HW-PC-10052,55,149,166,38
INV-601526,2024-05-01,FAC-001,HW-PC-10052,47,132,152,27
INV-601527,2024-06-01,FAC-001,HW-PC-10052,32,116,134,14
INV-601528,2024-07-01,FAC-001,HW-PC-10052,29,124,143,10
INV-601529,2024-08-01,FAC-001,HW-PC-10052,38,106,129,15
INV-601530,2024-09-01,FAC-001,HW-PC-10052,88,202,235,55
INV-601531,2024-10-01,FAC-001,HW-PC-10052,47,204,223,28
INV-601532,2024-11-01,FAC-001,HW-PC-10052,52,141,154,39
INV-601533,2024-12-01,FAC-001,HW-PC-10052,35,146,137,44
INV-601534,2025-01-01,FAC-001,HW-PC-10052,44,140,169,15
INV-601535,2025-02-01,FAC-001,HW-PC-10052,30,127,144,13
INV-601536,2025-03-01,FAC-001,HW-PC-10052,32,133,147,18
INV-601537,2025-04-01,FAC-001,HW-PC-10052,46,132,149,29
INV-601538,2025-05-01,FAC-001,HW-PC-10052,59,145,181,23
INV-601539,2025-06-01,FAC-001,HW-PC-10052,47,116,144,19
INV-601540,2025-07-01,FAC-001,HW-PC-10052,34,118,140,12
INV-601541,2025-08-01,FAC-001,HW-PC-10052,27,119,121,25
INV-601542,2025-09-01,FAC-001,HW-PC-10052,43,206,234,15
INV-601543,2025-10-01,FAC-001,HW-PC-10052,69,194,211,52
INV-601544,2025-11-01,FAC-001,HW-PC-10052,53,122,141,34
INV-601545,2025-12-01,FAC-001,HW-PC-10052,42,142,143,41
INV-601546,2026-01-01,FAC-001,HW-PC-10052,37,112,140,9
INV-601547,2026-02-01,FAC-001,HW-PC-10052,36,126,132,30
INV-601548,2026-03-01,FAC-001,HW-PC-10052,40,132,159,13
INV-601549,2023-04-01,FAC-001,HW-PC-10053,30,132,153,9
INV-601550,2023-05-01,FAC-001,HW-PC-10053,26,122,130,18
INV-601551,2023-06-01,FAC-001,HW-PC-10053,41,135,146,30
INV-601552,2023-07-01,FAC-001,HW-PC-10053,30,121,138,13
INV-601553,2023-08-01,FAC-001,HW-PC-10053,35,117,127,25
INV-601554,2023-09-01,FAC-001,HW-PC-10053,66,171,202,35
INV-601555,2023-10-01,FAC-001,HW-PC-10053,60,174,222,12
INV-601556,2023-11-01,FAC-001,HW-PC-10053,55,129,150,34
INV-601557,2023-12-01,FAC-001,HW-PC-10053,28,114,118,24
INV-601558,2024-01-01,FAC-001,HW-PC-10053,24,120,134,10
INV-601559,2024-02-01,FAC-001,HW-PC-10053,55,145,156,44
INV-601560,2024-03-01,FAC-001,HW-PC-10053,25,116,126,15
INV-601561,2024-04-01,FAC-001,HW-PC-10053,45,148,149,44
INV-601562,2024-05-01,FAC-001,HW-PC-10053,37,132,139,30
INV-601563,2024-06-01,FAC-001,HW-PC-10053,51,136,144,43
INV-601564,2024-07-01,FAC-001,HW-PC-10053,43,96,110,29
INV-601565,2024-08-01,FAC-001,HW-PC-10053,24,97,91,30
INV-601566,2024-09-01,FAC-001,HW-PC-10053,71,178,203,46
INV-601567,2024-10-01,FAC-001,HW-PC-10053,66,181,210,37
INV-601568,2024-11-01,FAC-001,HW-PC-10053,60,146,154,52
INV-601569,2024-12-01,FAC-001,HW-PC-10053,45,143,178,10
INV-601570,2025-01-01,FAC-001,HW-PC-10053,58,131,170,19
INV-601571,2025-02-01,FAC-001,HW-PC-10053,40,122,153,9
INV-601572,2025-03-01,FAC-001,HW-PC-10053,32,146,158,20
INV-601573,2025-04-01,FAC-001,HW-PC-10053,25,125,124,26
INV-601574,2025-05-01,FAC-001,HW-PC-10053,48,121,138,31
INV-601575,2025-06-01,FAC-001,HW-PC-10053,28,144,139,33
INV-601576,2025-07-01,FAC-001,HW-PC-10053,26,103,98,31
INV-601577,2025-08-01,FAC-001,HW-PC-10053,34,101,109,26
INV-601578,2025-09-01,FAC-001,HW-PC-10053,52,180,214,18
INV-601579,2025-10-01,FAC-001,HW-PC-10053,66,207,222,51
INV-601580,2025-11-01,FAC-001,HW-PC-10053,50,116,126,40
INV-601581,2025-12-01,FAC-001,HW-PC-10053,33,123,126,30
INV-601582,2026-01-01,FAC-001,HW-PC-10053,46,118,127,37
INV-601583,2026-02-01,FAC-001,HW-PC-10053,31,137,128,40
INV-601584,2026-03-01,FAC-001,HW-PC-10053,36,148,168,16
INV-601585,2023-04-01,FAC-001,HW-PC-10054,50,115,131,34
INV-601586,2023-05-01,FAC-001,HW-PC-10054,35,146,166,15
INV-601587,2023-06-01,FAC-001,HW-PC-10054,36,112,133,15
INV-601588,2023-07-01,FAC-001,HW-PC-10054,53,126,163,16
INV-601589,2023-08-01,FAC-001,HW-PC-10054,31,125,125,31
INV-601590,2023-09-01,FAC-001,HW-PC-10054,50,173,184,39
INV-601591,2023-10-01,FAC-001,HW-PC-10054,44,187,205,26
INV-601592,2023-11-01,FAC-001,HW-PC-10054,32,118,127,23
INV-601593,2023-12-01,FAC-001,HW-PC-10054,55,143,174,24
INV-601594,2024-01-01,FAC-001,HW-PC-10054,39,118,120,37
INV-601595,2024-02-01,FAC-001,HW-PC-10054,38,127,125,40
INV-601596,2024-03-01,FAC-001,HW-PC-10054,53,123,165,11
INV-601597,2024-04-01,FAC-001,HW-PC-10054,26,126,119,33
INV-601598,2024-05-01,FAC-001,HW-PC-10054,55,127,141,41
INV-601599,2024-06-01,FAC-001,HW-PC-10054,32,142,164,10
INV-601600,2024-07-01,FAC-001,HW-PC-10054,42,108,122,28
INV-601601,2024-08-01,FAC-001,HW-PC-10054,28,116,112,32
INV-601602,2024-09-01,FAC-001,HW-PC-10054,89,209,276,22
INV-601603,2024-10-01,FAC-001,HW-PC-10054,76,191,203,64
INV-601604,2024-11-01,FAC-001,HW-PC-10054,34,125,139,20
INV-601605,2024-12-01,FAC-001,HW-PC-10054,29,126,134,21
INV-601606,2025-01-01,FAC-001,HW-PC-10054,42,144,144,42
INV-601607,2025-02-01,FAC-001,HW-PC-10054,30,119,120,29
INV-601608,2025-03-01,FAC-001,HW-PC-10054,47,137,163,21
INV-601609,2025-04-01,FAC-001,HW-PC-10054,51,126,139,38
INV-601610,2025-05-01,FAC-001,HW-PC-10054,52,130,143,39
INV-601611,2025-06-01,FAC-001,HW-PC-10054,48,116,134,30
INV-601612,2025-07-01,FAC-001,HW-PC-10054,24,118,126,16
INV-601613,2025-08-01,FAC-001,HW-PC-10054,22,106,111,17
INV-601614,2025-09-01,FAC-001,HW-PC-10054,50,170,168,52
INV-601615,2025-10-01,FAC-001,HW-PC-10054,45,165,161,49
INV-601616,2025-11-01,FAC-001,HW-PC-10054,29,148,149,28
INV-601617,2025-12-01,FAC-001,HW-PC-10054,32,117,139,10
INV-601618,2026-01-01,FAC-001,HW-PC-10054,52,118,134,36
INV-601619,2026-02-01,FAC-001,HW-PC-10054,47,141,174,14
INV-601620,2026-03-01,FAC-001,HW-PC-10054,44,134,140,38
INV-601621,2023-04-01,FAC-001,HW-PC-10055,16,59,61,14
INV-601622,2023-05-01,FAC-001,HW-PC-10055,16,57,68,5
INV-601623,2023-06-01,FAC-001,HW-PC-10055,19,56,69,6
INV-601624,2023-07-01,FAC-001,HW-PC-10055,10,38,40,8
INV-601625,2023-08-01,FAC-001,HW-PC-10055,15,41,52,4
INV-601626,2023-09-01,FAC-001,HW-PC-10055,20,72,86,6
INV-601627,2023-10-01,FAC-001,HW-PC-10055,23,72,77,18
INV-601628,2023-11-01,FAC-001,HW-PC-10055,20,59,71,8
INV-601629,2023-12-01,FAC-001,HW-PC-10055,16,57,61,12
INV-601630,2024-01-01,FAC-001,HW-PC-10055,16,58,67,7
INV-601631,2024-02-01,FAC-001,HW-PC-10055,21,60,72,9
INV-601632,2024-03-01,FAC-001,HW-PC-10055,23,57,66,14
INV-601633,2024-04-01,FAC-001,HW-PC-10055,13,45,51,7
INV-601634,2024-05-01,FAC-001,HW-PC-10055,20,52,59,13
INV-601635,2024-06-01,FAC-001,HW-PC-10055,13,55,61,7
INV-601636,2024-07-01,FAC-001,HW-PC-10055,11,45,45,11
INV-601637,2024-08-01,FAC-001,HW-PC-10055,15,48,49,14
INV-601638,2024-09-01,FAC-001,HW-PC-10055,31,84,108,7
INV-601639,2024-10-01,FAC-001,HW-PC-10055,22,72,87,7
INV-601640,2024-11-01,FAC-001,HW-PC-10055,19,53,57,15
INV-601641,2024-12-01,FAC-001,HW-PC-10055,12,52,50,14
INV-601642,2025-01-01,FAC-001,HW-PC-10055,9,45,51,3
INV-601643,2025-02-01,FAC-001,HW-PC-10055,17,48,59,6
INV-601644,2025-03-01,FAC-001,HW-PC-10055,12,53,58,7
INV-601645,2025-04-01,FAC-001,HW-PC-10055,20,54,66,8
INV-601646,2025-05-01,FAC-001,HW-PC-10055,20,60,65,15
INV-601647,2025-06-01,FAC-001,HW-PC-10055,11,55,61,5
INV-601648,2025-07-01,FAC-001,HW-PC-10055,10,39,44,5
INV-601649,2025-08-01,FAC-001,HW-PC-10055,13,46,49,10
INV-601650,2025-09-01,FAC-001,HW-PC-10055,23,82,97,8
INV-601651,2025-10-01,FAC-001,HW-PC-10055,25,65,82,8
INV-601652,2025-11-01,FAC-001,HW-PC-10055,14,47,47,14
INV-601653,2025-12-01,FAC-001,HW-PC-10055,18,56,64,10
INV-601654,2026-01-01,FAC-001,HW-PC-10055,12,48,45,15
INV-601655,2026-02-01,FAC-001,HW-PC-10055,16,50,60,6
INV-601656,2026-03-01,FAC-001,HW-PC-10055,16,55,66,5
INV-601657,2023-04-01,FAC-001,HW-PC-10058,22,106,114,14
INV-601658,2023-05-01,FAC-001,HW-PC-10058,27,101,109,19
INV-601659,2023-06-01,FAC-001,HW-PC-10058,40,117,122,35
INV-601660,2023-07-01,FAC-001,HW-PC-10058,33,94,119,8
INV-601661,2023-08-01,FAC-001,HW-PC-10058,44,104,133,15
INV-601662,2023-09-01,FAC-001,HW-PC-10058,40,165,181,24
INV-601663,2023-10-01,FAC-001,HW-PC-10058,58,166,189,35
INV-601664,2023-11-01,FAC-001,HW-PC-10058,32,115,125,22
INV-601665,2023-12-01,FAC-001,HW-PC-10058,41,104,114,31
INV-601666,2024-01-01,FAC-001,HW-PC-10058,30,100,114,16
INV-601667,2024-02-01,FAC-001,HW-PC-10058,30,112,122,20
INV-601668,2024-03-01,FAC-001,HW-PC-10058,47,109,145,11
INV-601669,2024-04-01,FAC-001,HW-PC-10058,32,115,131,16
INV-601670,2024-05-01,FAC-001,HW-PC-10058,31,99,106,24
INV-601671,2024-06-01,FAC-001,HW-PC-10058,26,129,133,22
INV-601672,2024-07-01,FAC-001,HW-PC-10058,33,104,105,32
INV-601673,2024-08-01,FAC-001,HW-PC-10058,36,111,128,19
INV-601674,2024-09-01,FAC-001,HW-PC-10058,47,148,162,33
INV-601675,2024-10-01,FAC-001,HW-PC-10058,31,140,156,15
INV-601676,2024-11-01,FAC-001,HW-PC-10058,26,106,112,20
INV-601677,2024-12-01,FAC-001,HW-PC-10058,26,124,129,21
INV-601678,2025-01-01,FAC-001,HW-PC-10058,21,101,92,30
INV-601679,2025-02-01,FAC-001,HW-PC-10058,28,126,116,38
INV-601680,2025-03-01,FAC-001,HW-PC-10058,46,112,126,32
INV-601681,2025-04-01,FAC-001,HW-PC-10058,23,112,113,22
INV-601682,2025-05-01,FAC-001,HW-PC-10058,40,117,128,29
INV-601683,2025-06-01,FAC-001,HW-PC-10058,24,108,108,24
INV-601684,2025-07-01,FAC-001,HW-PC-10058,33,86,112,7
INV-601685,2025-08-01,FAC-001,HW-PC-10058,46,111,136,21
INV-601686,2025-09-01,FAC-001,HW-PC-10058,46,170,189,27
INV-601687,2025-10-01,FAC-001,HW-PC-10058,50,158,187,21
INV-601688,2025-11-01,FAC-001,HW-PC-10058,29,107,127,9
INV-601689,2025-12-01,FAC-001,HW-PC-10058,31,99,121,9
INV-601690,2026-01-01,FAC-001,HW-PC-10058,39,118,125,32
INV-601691,2026-02-01,FAC-001,HW-PC-10058,45,109,132,22
INV-601692,2026-03-01,FAC-001,HW-PC-10058,25,115,105,35
INV-601693,2023-04-01,FAC-001,HW-PC-10060,25,118,126,17
INV-601694,2023-05-01,FAC-001,HW-PC-10060,44,129,134,39
INV-601695,2023-06-01,FAC-001,HW-PC-10060,45,117,134,28
