dealer_id,dealer_name,city_id,city_name,state_code,state_name,region,tier,channel,is_urban,monthly_capacity_units,years_active,onboarded_date,latitude,longitude,credit_limit_inr,is_active
DLR-100570,Jodhpur C951 Distributors,CITY-1046,Jodhpur,RJ,Rajasthan,West,C,Multi-Brand Outlet,True,544,6,2020-01-27,26.2521,73.0002,509596,True
DLR-100571,Kota C885 Distributors,CITY-1048,Kota,RJ,Rajasthan,West,C,Retail Store,False,314,1,2025-03-05,25.1866,75.8907,491961,True
DLR-100572,Jaipur B324 Distributors,CITY-1045,Jaipur,RJ,Rajasthan,West,B,Multi-Brand Outlet,True,1078,13,2013-02-09,26.8733,75.8092,995921,True
DLR-100573,Jaipur B842 Distributors,CITY-1045,Jaipur,RJ,Rajasthan,West,B,Retail Store,True,1113,17,2008-11-12,26.8867,75.8311,1996525,True
DLR-100574,Bikaner A837 Distributors,CITY-1050,Bikaner,RJ,Rajasthan,West,A,Online Marketplace,False,2422,14,2012-03-13,27.996,73.2985,4755328,True
DLR-100575,Jaipur C871 Distributors,CITY-1045,Jaipur,RJ,Rajasthan,West,C,Retail Store,True,296,9,2017-02-23,26.8875,75.8039,401612,True
DLR-100576,Jaipur C834 Distributors,CITY-1045,Jaipur,RJ,Rajasthan,West,C,Multi-Brand Outlet,True,160,1,2024-05-03,26.9297,75.8125,194774,False
DLR-100577,Bikaner A714 Distributors,CITY-1050,Bikaner,RJ,Rajasthan,West,A,Retail Store,False,2634,25,2000-12-30,28.0347,73.2728,4534303,True
DLR-100578,Udaipur C876 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,C,Multi-Brand Outlet,True,340,3,2022-09-29,24.5464,73.7193,446173,True
DLR-100579,Udaipur C788 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,C,Retail Store,True,159,2,2024-02-10,24.5798,73.7531,314383,True
DLR-100580,Ajmer C222 Distributors,CITY-1049,Ajmer,RJ,Rajasthan,West,C,Retail Store,False,495,6,2019-08-16,26.4268,74.6216,456902,False
DLR-100581,Jaipur A777 Distributors,CITY-1045,Jaipur,RJ,Rajasthan,West,A,Retail Store,True,3594,20,2005-10-05,26.9059,75.7477,5036086,True
DLR-100582,Udaipur A299 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,A,Retail Store,True,2740,18,2007-08-10,24.5846,73.7272,5187764,True
DLR-100583,Jodhpur C876 Distributors,CITY-1046,Jodhpur,RJ,Rajasthan,West,C,Retail Store,True,425,8,2018-03-01,26.2506,73.0332,386590,True
DLR-100584,Kota C524 Distributors,CITY-1048,Kota,RJ,Rajasthan,West,C,Online Marketplace,False,229,4,2022-02-02,25.1789,75.8501,414127,False
DLR-100585,Jodhpur A701 Distributors,CITY-1046,Jodhpur,RJ,Rajasthan,West,A,Institutional/B2B,True,2177,21,2004-09-18,26.2441,72.9984,2892986,True
DLR-100586,Udaipur C382 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,C,Retail Store,True,477,7,2018-09-19,24.6075,73.6806,778767,True
DLR-100587,Jodhpur C166 Distributors,CITY-1046,Jodhpur,RJ,Rajasthan,West,C,Retail Store,True,560,1,2025-01-29,26.2528,72.9884,852716,True
DLR-100588,Jodhpur C635 Distributors,CITY-1046,Jodhpur,RJ,Rajasthan,West,C,Retail Store,True,463,2,2024-01-30,26.2709,73.0373,529376,True
DLR-100589,Udaipur B922 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,B,Multi-Brand Outlet,True,1496,8,2018-01-02,24.6354,73.681,1512558,True
DLR-100590,Udaipur B115 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,B,Retail Store,True,1444,4,2022-04-03,24.5544,73.7359,2461246,True
DLR-100591,Udaipur C936 Distributors,CITY-1047,Udaipur,RJ,Rajasthan,West,C,Multi-Brand Outlet,True,420,9,2016-08-04,24.6233,73.7093,540357,True
DLR-100592,Jodhpur B106 Distributors,CITY-1046,Jodhpur,RJ,Rajasthan,West,B,Multi-Brand Outlet,True,702,12,2013-11-02,26.2465,72.9952,1301856,True
DLR-100593,Margao A172 Distributors,CITY-1116,Margao,GA,Goa,West,A,Retail Store,False,2808,29,1997-02-02,15.2656,73.9991,3677749,True
DLR-100594,Panaji A613 Distributors,CITY-1115,Panaji,GA,Goa,West,A,Retail Store,True,1675,21,2005-03-03,15.5186,73.8026,1555128,True
DLR-100595,Panaji C488 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,293,4,2021-12-08,15.4989,73.8018,502364,True
DLR-100596,Panaji C757 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,486,5,2020-06-30,15.4739,73.8424,545096,True
DLR-100597,Panaji C853 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,558,6,2019-12-29,15.5291,73.8481,544226,True
DLR-100598,Panaji B821 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Retail Store,True,869,6,2020-01-04,15.5096,73.7907,1646864,True
DLR-100599,Panaji A335 Distributors,CITY-1115,Panaji,GA,Goa,West,A,Retail Store,True,1960,11,2014-05-11,15.5465,73.8716,3050171,True
DLR-100600,Panaji B573 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Multi-Brand Outlet,True,833,4,2021-12-22,15.5022,73.8013,1044564,True
DLR-100601,Panaji B410 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Institutional/B2B,True,661,6,2020-02-19,15.4916,73.7967,571908,False
DLR-100602,Panaji A157 Distributors,CITY-1115,Panaji,GA,Goa,West,A,Multi-Brand Outlet,True,1671,19,2007-03-15,15.5429,73.8297,1463494,True
DLR-100603,Margao C666 Distributors,CITY-1116,Margao,GA,Goa,West,C,Retail Store,False,532,9,2016-11-17,15.2837,73.9171,617039,True
DLR-100604,Panaji C583 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Multi-Brand Outlet,True,557,5,2020-10-11,15.5296,73.8395,849517,True
DLR-100605,Panaji B725 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Retail Store,True,1196,7,2019-01-14,15.4529,73.8444,1452323,True
DLR-100606,Panaji C942 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,247,9,2016-06-03,15.4692,73.8517,423563,True
DLR-100607,Panaji A328 Distributors,CITY-1115,Panaji,GA,Goa,West,A,Retail Store,True,2051,26,1999-11-14,15.5251,73.8546,3442937,True
DLR-100608,Panaji C232 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,175,8,2017-12-16,15.494,73.7869,194243,True
DLR-100609,Panaji C816 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Multi-Brand Outlet,True,428,1,2024-09-03,15.5201,73.7856,853763,True
DLR-100610,Panaji B524 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Retail Store,True,1021,5,2020-12-14,15.5301,73.8251,1420048,True
DLR-100611,Margao B377 Distributors,CITY-1116,Margao,GA,Goa,West,B,Online Marketplace,False,785,9,2016-11-29,15.2663,73.9587,1474544,True
DLR-100612,Margao A178 Distributors,CITY-1116,Margao,GA,Goa,West,A,Retail Store,False,2100,20,2005-09-30,15.2647,73.9878,2860117,True
DLR-100613,Panaji C937 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Institutional/B2B,True,335,2,2023-07-10,15.5017,73.7884,412219,True
DLR-100614,Panaji C705 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,359,7,2018-06-03,15.4675,73.8448,493822,True
DLR-100615,Panaji A123 Distributors,CITY-1115,Panaji,GA,Goa,West,A,Retail Store,True,3576,25,2001-04-20,15.4579,73.8131,4531749,True
DLR-100616,Panaji C941 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,323,3,2022-12-05,15.4911,73.8034,298569,True
DLR-100617,Panaji B294 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Retail Store,True,1263,10,2015-06-11,15.518,73.8625,1995711,True
DLR-100618,Panaji A932 Distributors,CITY-1115,Panaji,GA,Goa,West,A,Retail Store,True,2960,10,2015-05-18,15.5399,73.8424,3790066,True
DLR-100619,Panaji B855 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Retail Store,True,1155,7,2019-03-31,15.5398,73.8708,1222835,True
DLR-100620,Panaji B710 Distributors,CITY-1115,Panaji,GA,Goa,West,B,Online Marketplace,True,901,9,2016-09-25,15.535,73.8089,1334319,True
DLR-100621,Panaji C229 Distributors,CITY-1115,Panaji,GA,Goa,West,C,Retail Store,True,572,5,2021-01-02,15.546,73.7845,939015,False
DLR-100622,Dadra Nagar Haveli C889 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,C,Retail Store,False,552,9,2016-06-19,20.4362,72.8318,617951,True
DLR-100623,Dadra Nagar Haveli A607 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,A,Retail Store,False,2938,12,2014-01-15,20.4153,72.7932,5223818,True
DLR-100624,Dadra Nagar Haveli B748 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,B,Multi-Brand Outlet,False,1150,12,2013-08-16,20.3491,72.8063,1060610,False
DLR-100625,Dadra Nagar Haveli C268 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,C,Retail Store,False,337,2,2024-04-11,20.3634,72.8439,578217,True
DLR-100626,Dadra Nagar Haveli B640 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,B,Retail Store,False,1115,13,2013-02-28,20.3689,72.8251,1907365,True
DLR-100627,Dadra Nagar Haveli C887 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,C,Retail Store,False,302,5,2020-07-22,20.3914,72.875,453385,True
DLR-100628,Dadra Nagar Haveli B800 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,B,Retail Store,False,1065,10,2015-09-03,20.3455,72.8354,1779906,True
DLR-100629,Dadra Nagar Haveli C952 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,C,Retail Store,False,269,5,2021-03-24,20.3734,72.7907,249502,True
DLR-100630,Dadra Nagar Haveli A623 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,A,Retail Store,False,1721,24,2002-02-11,20.409,72.8677,1993247,True
DLR-100631,Dadra Nagar Haveli B703 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,B,Retail Store,False,1384,12,2013-12-16,20.3858,72.856,2210026,True
DLR-100632,Dadra Nagar Haveli B562 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,B,Retail Store,False,702,4,2022-03-03,20.3964,72.8005,951302,True
DLR-100633,Dadra Nagar Haveli C331 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,C,Retail Store,False,348,8,2017-06-17,20.4306,72.7927,376272,True
DLR-100634,Dadra Nagar Haveli A136 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,A,Retail Store,False,3226,29,1996-05-21,20.3776,72.8723,5299925,True
DLR-100635,Dadra Nagar Haveli C334 Distributors,FALLBACK-DD,Dadra Nagar Haveli,DD,Dadra Nagar Haveli,West,C,Retail Store,False,553,6,2019-05-01,20.3928,72.8002,1105642,True
DLR-100636,Salem C694 Distributors,CITY-1023,Salem,TN,Tamil Nadu,South,C,Institutional/B2B,False,305,5,2020-06-08,11.6601,78.1384,479781,True
DLR-100637,Madurai C620 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,C,Retail Store,True,412,7,2018-10-21,9.9016,78.0921,703824,True
DLR-100638,Chennai A435 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Retail Store,True,1733,27,1999-02-14,13.0386,80.2664,2067983,True
DLR-100639,Chennai B438 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Multi-Brand Outlet,True,746,15,2010-09-29,13.0973,80.3191,1359096,True
DLR-100640,Chennai C320 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,581,2,2023-10-05,13.1281,80.2297,1120781,True
DLR-100641,Coimbatore C543 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,C,Retail Store,True,498,1,2024-10-06,11.0291,76.9753,761019,True
DLR-100642,Trichy C899 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,C,Retail Store,True,386,3,2022-11-23,10.7462,78.6884,710729,True
DLR-100643,Madurai C695 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,C,Retail Store,True,247,9,2017-01-31,9.9189,78.1652,404587,True
DLR-100644,Chennai C774 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,579,8,2017-06-30,13.0318,80.2903,1003691,True
DLR-100645,Chennai B260 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Multi-Brand Outlet,True,818,15,2010-07-08,13.0663,80.2801,1169008,True
DLR-100646,Chennai B877 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,608,4,2022-01-04,13.1024,80.2777,986180,True
DLR-100647,Coimbatore B294 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,B,Online Marketplace,True,875,12,2013-09-02,10.9781,76.9293,1416729,True
DLR-100648,Vellore B923 Distributors,CITY-1025,Vellore,TN,Tamil Nadu,South,B,Retail Store,False,816,14,2012-01-02,12.8967,79.1222,817537,True
DLR-100649,Trichy B807 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,B,Multi-Brand Outlet,True,1397,15,2010-07-13,10.8045,78.7151,2501046,True
DLR-100650,Salem B739 Distributors,CITY-1023,Salem,TN,Tamil Nadu,South,B,Retail Store,False,1039,4,2022-02-28,11.681,78.1007,1016734,True
DLR-100651,Madurai B444 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,B,Retail Store,True,689,11,2014-09-08,9.972,78.1011,936261,True
DLR-100652,Coimbatore B644 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,B,Retail Store,True,692,5,2020-07-17,11.0501,76.9732,1243000,True
DLR-100653,Chennai B840 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,1335,17,2008-05-18,13.0826,80.2918,2618519,True
DLR-100654,Tirunelveli C161 Distributors,CITY-1024,Tirunelveli,TN,Tamil Nadu,South,C,Retail Store,False,305,9,2017-01-19,8.7492,77.7833,515804,True
DLR-100655,Salem C979 Distributors,CITY-1023,Salem,TN,Tamil Nadu,South,C,Institutional/B2B,False,531,8,2018-03-07,11.685,78.1693,782548,True
DLR-100656,Chennai B244 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Multi-Brand Outlet,True,1107,13,2013-02-24,13.1182,80.2404,1762790,True
DLR-100657,Madurai A431 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,A,Retail Store,True,3073,28,1997-05-19,9.9741,78.0748,3157270,True
DLR-100658,Madurai B733 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,B,Retail Store,True,1287,15,2011-01-24,9.9715,78.1462,2400164,True
DLR-100659,Trichy B993 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,B,Multi-Brand Outlet,True,781,12,2013-06-15,10.813,78.6887,1178502,True
DLR-100660,Erode C890 Distributors,CITY-1026,Erode,TN,Tamil Nadu,South,C,Retail Store,False,333,9,2016-05-31,11.2976,77.7318,312250,True
DLR-100661,Madurai C392 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,C,Retail Store,True,195,6,2019-10-18,9.9052,78.1357,282171,True
DLR-100662,Madurai B417 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,B,Retail Store,True,1398,14,2012-03-06,9.9404,78.075,1955807,True
DLR-100663,Chennai A884 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Retail Store,True,3166,13,2012-09-29,13.0647,80.2465,6135195,True
DLR-100664,Chennai C937 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,194,1,2024-09-10,13.1026,80.242,380770,True
DLR-100665,Chennai C422 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,506,1,2024-09-06,13.084,80.295,697769,True
DLR-100666,Chennai A611 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Multi-Brand Outlet,True,1761,23,2002-10-14,13.0569,80.2692,2919095,True
DLR-100667,Trichy B410 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,B,Multi-Brand Outlet,True,1477,10,2015-12-21,10.7789,78.6944,1227396,True
DLR-100668,Trichy C134 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,C,Retail Store,True,243,7,2018-09-15,10.8383,78.7341,429903,True
DLR-100669,Chennai C554 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Multi-Brand Outlet,True,172,3,2022-09-10,13.0352,80.2983,156356,True
DLR-100670,Tirunelveli C942 Distributors,CITY-1024,Tirunelveli,TN,Tamil Nadu,South,C,Retail Store,False,180,2,2023-05-03,8.7581,77.7256,245886,True
DLR-100671,Chennai C396 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Multi-Brand Outlet,True,442,1,2024-12-23,13.1135,80.2565,831825,True
DLR-100672,Chennai A423 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Retail Store,True,3106,14,2011-06-08,13.08,80.2261,3187376,True
DLR-100673,Chennai C109 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,241,7,2018-11-26,13.0996,80.2872,320645,True
DLR-100674,Coimbatore C500 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,C,Retail Store,True,489,1,2025-03-05,10.9959,76.9126,422262,True
DLR-100675,Chennai C871 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,458,1,2025-01-30,13.0908,80.2603,562164,True
DLR-100676,Madurai C248 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,C,Multi-Brand Outlet,True,238,7,2018-11-12,9.8806,78.0779,468794,True
DLR-100677,Coimbatore A697 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,A,Multi-Brand Outlet,True,1912,15,2010-05-21,11.0203,76.9762,1728340,True
DLR-100678,Erode B945 Distributors,CITY-1026,Erode,TN,Tamil Nadu,South,B,Retail Store,False,690,16,2009-07-15,11.3187,77.695,801776,True
DLR-100679,Chennai C500 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,243,3,2023-03-10,13.1209,80.2229,324556,True
DLR-100680,Chennai C455 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Multi-Brand Outlet,True,597,9,2016-12-28,13.0775,80.2458,1148558,True
DLR-100681,Chennai C972 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,335,9,2016-09-03,13.0357,80.2873,348267,True
DLR-100682,Trichy C292 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,C,Retail Store,True,200,8,2017-11-03,10.7925,78.7152,356406,True
DLR-100683,Chennai C240 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,416,2,2024-03-18,13.0738,80.3018,594716,True
DLR-100684,Tirunelveli B870 Distributors,CITY-1024,Tirunelveli,TN,Tamil Nadu,South,B,Retail Store,False,727,10,2015-08-19,8.6685,77.755,1106768,True
DLR-100685,Madurai A661 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,A,Retail Store,True,2726,22,2004-01-13,9.9699,78.1596,3590495,True
DLR-100686,Madurai B705 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,B,Retail Store,True,1216,11,2015-04-27,9.9039,78.1118,1169760,True
DLR-100687,Madurai C994 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,C,Retail Store,True,406,3,2022-09-26,9.9546,78.1594,779182,True
DLR-100688,Chennai C962 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,531,1,2024-07-20,13.1108,80.2446,788853,True
DLR-100689,Chennai C262 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,587,2,2023-05-26,13.0561,80.3076,687519,True
DLR-100690,Coimbatore A815 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,A,Multi-Brand Outlet,True,2818,17,2008-07-19,11.0243,76.9173,4543871,True
DLR-100691,Madurai C475 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,C,Retail Store,True,565,3,2023-03-02,9.941,78.1082,957379,True
DLR-100692,Chennai B991 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,1401,17,2009-03-12,13.1098,80.2467,2639383,True
DLR-100693,Chennai B147 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,749,5,2020-10-05,13.043,80.2213,992677,True
DLR-100694,Erode B291 Distributors,CITY-1026,Erode,TN,Tamil Nadu,South,B,Retail Store,False,1496,6,2020-03-21,11.3789,77.7446,1357743,True
DLR-100695,Chennai A603 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Retail Store,True,2297,22,2004-04-11,13.0304,80.2211,2281337,True
DLR-100696,Salem C646 Distributors,CITY-1023,Salem,TN,Tamil Nadu,South,C,Multi-Brand Outlet,False,551,8,2017-10-16,11.6243,78.1764,1010651,True
DLR-100697,Salem C605 Distributors,CITY-1023,Salem,TN,Tamil Nadu,South,C,Retail Store,False,234,9,2016-10-22,11.6848,78.2,343852,True
DLR-100698,Chennai A918 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Retail Store,True,1735,16,2009-11-19,13.1299,80.2487,2641002,True
DLR-100699,Chennai C127 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,211,4,2021-08-25,13.1181,80.2528,373052,True
DLR-100700,Chennai C205 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Institutional/B2B,True,456,8,2017-09-10,13.1037,80.2653,440468,True
DLR-100701,Trichy C479 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,C,Online Marketplace,True,420,4,2021-10-21,10.8129,78.7375,770387,True
DLR-100702,Trichy B852 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,B,Retail Store,True,865,9,2016-05-23,10.7798,78.6817,956338,True
DLR-100703,Salem A621 Distributors,CITY-1023,Salem,TN,Tamil Nadu,South,A,Retail Store,False,3333,10,2015-06-16,11.6533,78.18,5963142,True
DLR-100704,Vellore A455 Distributors,CITY-1025,Vellore,TN,Tamil Nadu,South,A,Retail Store,False,3436,18,2008-04-10,12.9508,79.1309,6593700,True
DLR-100705,Trichy C449 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,C,Retail Store,True,364,2,2024-03-14,10.817,78.7248,377355,True
DLR-100706,Chennai C657 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Multi-Brand Outlet,True,394,8,2017-06-26,13.0389,80.2712,486978,True
DLR-100707,Chennai A941 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,A,Retail Store,True,2662,28,1997-07-08,13.1268,80.3115,4510199,True
DLR-100708,Tirunelveli B701 Distributors,CITY-1024,Tirunelveli,TN,Tamil Nadu,South,B,Retail Store,False,1270,13,2012-08-25,8.7049,77.7699,1674243,True
DLR-100709,Chennai C203 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,328,1,2024-06-04,13.0627,80.2828,510032,True
DLR-100710,Chennai B624 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,944,6,2019-11-20,13.0378,80.2732,1111977,True
DLR-100711,Trichy A555 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,A,Retail Store,True,3112,10,2015-11-11,10.7483,78.712,3553580,True
DLR-100712,Coimbatore A481 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,A,Retail Store,True,3925,12,2014-01-14,10.971,76.9175,7582452,True
DLR-100713,Vellore B373 Distributors,CITY-1025,Vellore,TN,Tamil Nadu,South,B,Multi-Brand Outlet,False,1156,4,2021-11-15,12.921,79.1261,2082972,True
DLR-100714,Trichy B352 Distributors,CITY-1022,Trichy,TN,Tamil Nadu,South,B,Retail Store,True,630,13,2013-01-15,10.7404,78.682,654876,True
DLR-100715,Chennai C776 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,385,6,2019-09-12,13.1102,80.3051,334896,True
DLR-100716,Erode C193 Distributors,CITY-1026,Erode,TN,Tamil Nadu,South,C,Retail Store,False,259,4,2021-12-12,11.3572,77.7231,497614,True
DLR-100717,Chennai B940 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,1451,15,2010-06-10,13.0849,80.2856,2376280,True
DLR-100718,Coimbatore B541 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,B,Retail Store,True,1444,10,2015-06-19,10.9829,77.0048,2141743,True
DLR-100719,Coimbatore C644 Distributors,CITY-1020,Coimbatore,TN,Tamil Nadu,South,C,Retail Store,True,354,9,2016-09-15,11.0238,76.9105,607447,True
DLR-100720,Chennai B367 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,B,Retail Store,True,1362,5,2020-09-30,13.0774,80.2647,2540198,True
DLR-100721,Madurai B626 Distributors,CITY-1021,Madurai,TN,Tamil Nadu,South,B,Online Marketplace,True,776,17,2009-03-12,9.9331,78.11,1431569,True
DLR-100722,Chennai C657 Distributors,CITY-1019,Chennai,TN,Tamil Nadu,South,C,Retail Store,True,243,1,2024-06-29,13.096,80.2671,362671,True
