request_id,request_date,centre_id,product_id,issue_type,severity,status,resolution_days,is_under_warranty,cost_inr
SVC-REQ-715033,2025-04-24,SVC-50084,HW-PC-10011,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-715034,2023-04-22,SVC-50043,HW-PC-10044,Gasket Replacement,Routine,Resolved,5.0,False,150
SVC-REQ-715035,2025-08-22,SVC-50126,HW-PC-10007,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715036,2024-02-24,SVC-50138,HW-PC-10015,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715037,2023-07-29,SVC-50050,HW-PC-10038,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-715038,2023-09-23,SVC-50078,HW-PC-10003,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715039,2026-02-13,SVC-50009,HW-PC-10016,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-715040,2025-07-16,SVC-50088,HW-PC-10015,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715041,2023-12-07,SVC-50092,HW-PC-10005,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715042,2026-02-13,SVC-50029,HW-PC-10017,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-715043,2023-08-25,SVC-50051,HW-PC-10041,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715044,2025-06-06,SVC-50015,HW-PC-10058,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715045,2025-03-19,SVC-50053,HW-PC-10015,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715046,2025-09-11,SVC-50059,HW-PC-10037,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-715047,2024-05-21,SVC-50096,HW-PC-10004,Gasket Replacement,Routine,Resolved,2.0,False,800
SVC-REQ-715048,2024-06-08,SVC-50121,HW-PC-10040,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715049,2025-02-06,SVC-50021,HW-PC-10026,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715050,2024-06-05,SVC-50028,HW-PC-10034,Gasket Replacement,Routine,Escalated,2.0,True,0
SVC-REQ-715051,2023-05-15,SVC-50038,HW-PC-10044,Lid Stuck,Critical,Resolved,6.0,False,150
SVC-REQ-715052,2025-06-03,SVC-50134,HW-PC-10058,Lid Stuck,Critical,Resolved,7.0,False,800
SVC-REQ-715053,2025-02-28,SVC-50069,HW-PC-10002,Vent Weight Lost,Routine,Resolved,2.0,True,0
SVC-REQ-715054,2024-06-28,SVC-50109,HW-PC-10003,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715055,2024-02-23,SVC-50111,HW-PC-10052,Gasket Replacement,Routine,Resolved,5.0,False,800
SVC-REQ-715056,2024-03-16,SVC-50024,HW-PC-10036,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715057,2025-06-13,SVC-50035,HW-PC-10016,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715058,2025-06-02,SVC-50029,HW-PC-10052,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715059,2025-09-08,SVC-50112,HW-PC-10029,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715060,2025-07-03,SVC-50082,HW-PC-10029,Gasket Replacement,Routine,Resolved,4.0,False,800
SVC-REQ-715061,2025-06-28,SVC-50062,HW-PC-10041,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-715062,2023-12-20,SVC-50042,HW-PC-10061,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715063,2023-07-11,SVC-50009,HW-PC-10012,Gasket Replacement,Routine,Resolved,3.0,False,250
SVC-REQ-715064,2025-07-02,SVC-50020,HW-PC-10073,Body Dent,Cosmetic,Resolved,6.0,True,0
SVC-REQ-715065,2023-07-07,SVC-50068,HW-PC-10017,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-715066,2026-03-09,SVC-50065,HW-PC-10032,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-715067,2025-11-10,SVC-50068,HW-PC-10061,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715068,2024-11-02,SVC-50028,HW-PC-10023,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715069,2024-04-22,SVC-50014,HW-PC-10007,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715070,2024-10-26,SVC-50040,HW-PC-10074,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715071,2025-06-07,SVC-50114,HW-PC-10060,Gasket Replacement,Routine,Resolved,5.0,False,150
SVC-REQ-715072,2025-06-27,SVC-50038,HW-PC-10006,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715073,2023-06-13,SVC-50058,HW-PC-10039,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715074,2025-08-22,SVC-50103,HW-PC-10014,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-715075,2025-03-01,SVC-50115,HW-PC-10034,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715076,2023-05-14,SVC-50059,HW-PC-10006,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-715077,2024-03-07,SVC-50098,HW-PC-10053,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715078,2024-10-07,SVC-50094,HW-PC-10053,Gasket Replacement,Routine,Resolved,5.0,False,150
SVC-REQ-715079,2023-10-21,SVC-50114,HW-PC-10009,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715080,2023-09-12,SVC-50138,HW-PC-10018,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715081,2023-04-17,SVC-50055,HW-PC-10026,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-715082,2025-12-13,SVC-50065,HW-PC-10043,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715083,2023-05-28,SVC-50022,HW-PC-10017,Handle Damage,Routine,Resolved,7.0,False,150
SVC-REQ-715084,2024-05-06,SVC-50090,HW-PC-10002,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715085,2023-11-08,SVC-50120,HW-PC-10012,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-715086,2025-06-13,SVC-50074,HW-PC-10028,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715087,2025-05-13,SVC-50136,HW-PC-10019,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-715088,2025-08-24,SVC-50084,HW-PC-10072,Body Dent,Cosmetic,Escalated,5.0,True,0
SVC-REQ-715089,2025-01-26,SVC-50022,HW-PC-10018,Gasket Replacement,Routine,Resolved,3.0,False,250
SVC-REQ-715090,2024-12-25,SVC-50048,HW-PC-10060,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-715091,2024-06-13,SVC-50120,HW-PC-10001,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-715092,2025-02-22,SVC-50088,HW-PC-10021,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-715093,2023-07-27,SVC-50130,HW-PC-10021,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715094,2025-04-21,SVC-50068,HW-PC-10068,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715095,2023-07-14,SVC-50037,HW-PC-10012,Pressure Loss,Critical,Resolved,9.0,True,0
SVC-REQ-715096,2025-10-28,SVC-50026,HW-PC-10022,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715097,2024-10-01,SVC-50047,HW-PC-10040,Handle Damage,Routine,Resolved,5.0,False,450
SVC-REQ-715098,2024-10-30,SVC-50015,HW-PC-10051,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715099,2024-12-19,SVC-50086,HW-PC-10072,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715100,2025-07-19,SVC-50129,HW-PC-10072,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715101,2024-08-30,SVC-50138,HW-PC-10030,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715102,2024-07-01,SVC-50126,HW-PC-10043,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-715103,2024-02-03,SVC-50001,HW-PC-10004,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715104,2023-08-11,SVC-50076,HW-PC-10062,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-715105,2023-10-23,SVC-50126,HW-PC-10016,Body Dent,Cosmetic,Resolved,3.0,True,0
SVC-REQ-715106,2023-04-01,SVC-50041,HW-PC-10030,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715107,2025-11-05,SVC-50024,HW-PC-10066,Gasket Replacement,Routine,Pending,,False,250
SVC-REQ-715108,2025-07-06,SVC-50114,HW-PC-10006,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715109,2023-11-20,SVC-50002,HW-PC-10062,Vent Weight Lost,Routine,Pending,,False,1500
SVC-REQ-715110,2023-04-03,SVC-50025,HW-PC-10007,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-715111,2024-09-15,SVC-50103,HW-PC-10015,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-715112,2024-06-18,SVC-50001,HW-PC-10041,Vent Weight Lost,Routine,Resolved,4.0,False,250
SVC-REQ-715113,2025-07-19,SVC-50095,HW-PC-10051,Gasket Replacement,Routine,Pending,,False,250
SVC-REQ-715114,2024-06-09,SVC-50058,HW-PC-10053,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715115,2025-10-31,SVC-50068,HW-PC-10068,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-715116,2023-07-04,SVC-50003,HW-PC-10014,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715117,2024-05-06,SVC-50019,HW-PC-10055,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715118,2026-01-03,SVC-50041,HW-PC-10073,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715119,2023-04-14,SVC-50020,HW-PC-10003,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-715120,2024-05-29,SVC-50042,HW-PC-10009,Vent Weight Lost,Routine,Resolved,2.0,True,0
SVC-REQ-715121,2023-12-27,SVC-50068,HW-PC-10068,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-715122,2024-11-01,SVC-50011,HW-PC-10011,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715123,2024-01-20,SVC-50042,HW-PC-10070,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715124,2025-11-05,SVC-50120,HW-PC-10027,Safety Valve Issue,Critical,Resolved,8.0,False,250
SVC-REQ-715125,2026-01-08,SVC-50005,HW-PC-10029,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-715126,2025-10-13,SVC-50122,HW-PC-10005,Safety Valve Issue,Critical,Resolved,8.0,False,450
SVC-REQ-715127,2024-06-05,SVC-50083,HW-PC-10008,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715128,2026-03-19,SVC-50107,HW-PC-10063,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715129,2025-06-08,SVC-50075,HW-PC-10049,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715130,2024-04-26,SVC-50064,HW-PC-10006,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-715131,2023-07-02,SVC-50126,HW-PC-10006,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715132,2025-03-31,SVC-50106,HW-PC-10068,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-715133,2025-06-02,SVC-50130,HW-PC-10057,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715134,2023-08-04,SVC-50009,HW-PC-10005,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715135,2024-11-17,SVC-50071,HW-PC-10032,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715136,2026-03-15,SVC-50120,HW-PC-10072,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715137,2024-03-22,SVC-50004,HW-PC-10028,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-715138,2024-02-21,SVC-50066,HW-PC-10004,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715139,2025-12-06,SVC-50087,HW-PC-10024,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-715140,2023-07-30,SVC-50001,HW-PC-10014,Gasket Replacement,Routine,Resolved,6.0,False,250
SVC-REQ-715141,2026-01-03,SVC-50113,HW-PC-10026,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715142,2025-07-23,SVC-50069,HW-PC-10052,Handle Damage,Routine,Resolved,5.0,False,150
SVC-REQ-715143,2024-05-29,SVC-50019,HW-PC-10025,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-715144,2023-06-22,SVC-50031,HW-PC-10006,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715145,2023-04-23,SVC-50054,HW-PC-10054,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-715146,2024-05-15,SVC-50004,HW-PC-10010,Lid Stuck,Critical,Resolved,6.0,False,150
SVC-REQ-715147,2025-05-12,SVC-50135,HW-PC-10001,Handle Damage,Routine,Resolved,3.0,False,150
SVC-REQ-715148,2024-09-10,SVC-50032,HW-PC-10006,Body Dent,Cosmetic,Resolved,4.0,False,250
SVC-REQ-715149,2025-06-11,SVC-50097,HW-PC-10040,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715150,2025-04-04,SVC-50006,HW-PC-10070,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715151,2024-12-08,SVC-50098,HW-PC-10054,Safety Valve Issue,Critical,Resolved,6.0,False,800
SVC-REQ-715152,2026-02-19,SVC-50127,HW-PC-10015,Handle Damage,Routine,Resolved,5.0,False,800
SVC-REQ-715153,2025-06-02,SVC-50051,HW-PC-10020,Gasket Replacement,Routine,Resolved,5.0,False,150
SVC-REQ-715154,2025-12-16,SVC-50015,HW-PC-10033,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-715155,2023-12-11,SVC-50028,HW-PC-10003,Lid Stuck,Critical,Escalated,8.0,True,0
SVC-REQ-715156,2025-05-19,SVC-50080,HW-PC-10069,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715157,2024-12-31,SVC-50021,HW-PC-10017,Safety Valve Issue,Critical,Resolved,6.0,False,250
SVC-REQ-715158,2025-12-25,SVC-50086,HW-PC-10020,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715159,2024-10-07,SVC-50097,HW-PC-10003,Handle Damage,Routine,Pending,,True,0
SVC-REQ-715160,2024-01-21,SVC-50117,HW-PC-10007,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715161,2024-05-23,SVC-50099,HW-PC-10013,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715162,2023-11-20,SVC-50026,HW-PC-10010,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-715163,2023-11-21,SVC-50094,HW-PC-10015,Handle Damage,Routine,Resolved,3.0,False,150
SVC-REQ-715164,2024-08-21,SVC-50111,HW-PC-10015,Handle Damage,Routine,Resolved,5.0,False,150
SVC-REQ-715165,2025-11-26,SVC-50100,HW-PC-10050,Safety Valve Issue,Critical,Escalated,7.0,True,0
SVC-REQ-715166,2023-10-25,SVC-50121,HW-PC-10003,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-715167,2024-02-02,SVC-50126,HW-PC-10020,Pressure Loss,Critical,Resolved,8.0,True,0
SVC-REQ-715168,2025-10-18,SVC-50116,HW-PC-10006,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715169,2024-04-07,SVC-50045,HW-PC-10057,Gasket Replacement,Routine,Resolved,5.0,False,250
SVC-REQ-715170,2026-02-12,SVC-50096,HW-PC-10073,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-715171,2024-01-07,SVC-50046,HW-PC-10037,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715172,2024-07-18,SVC-50008,HW-PC-10038,Handle Damage,Routine,Resolved,7.0,True,0
SVC-REQ-715173,2023-07-04,SVC-50012,HW-PC-10001,Vent Weight Lost,Routine,Escalated,5.0,False,250
SVC-REQ-715174,2026-03-21,SVC-50089,HW-PC-10024,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715175,2025-11-24,SVC-50065,HW-PC-10029,Pressure Loss,Critical,Resolved,6.0,False,250
SVC-REQ-715176,2025-09-06,SVC-50064,HW-PC-10071,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-715177,2023-09-15,SVC-50125,HW-PC-10003,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-715178,2026-02-21,SVC-50046,HW-PC-10005,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715179,2025-12-29,SVC-50066,HW-PC-10018,Pressure Loss,Critical,Resolved,9.0,True,0
SVC-REQ-715180,2024-07-11,SVC-50036,HW-PC-10020,Handle Damage,Routine,Resolved,4.0,False,250
SVC-REQ-715181,2025-04-17,SVC-50125,HW-PC-10032,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715182,2026-03-22,SVC-50112,HW-PC-10070,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715183,2024-06-15,SVC-50028,HW-PC-10037,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715184,2023-07-24,SVC-50117,HW-PC-10061,Safety Valve Issue,Critical,Resolved,5.0,False,150
SVC-REQ-715185,2025-11-03,SVC-50120,HW-PC-10034,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715186,2024-08-28,SVC-50039,HW-PC-10023,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-715187,2026-03-15,SVC-50097,HW-PC-10066,Vent Weight Lost,Routine,Resolved,3.0,False,450
SVC-REQ-715188,2024-11-18,SVC-50048,HW-PC-10002,Gasket Replacement,Routine,Resolved,4.0,False,150
SVC-REQ-715189,2023-05-04,SVC-50041,HW-PC-10039,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715190,2024-09-15,SVC-50051,HW-PC-10059,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-715191,2025-05-23,SVC-50049,HW-PC-10010,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715192,2023-05-01,SVC-50116,HW-PC-10003,Pressure Loss,Critical,Resolved,8.0,True,0
SVC-REQ-715193,2024-06-18,SVC-50058,HW-PC-10005,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715194,2023-09-12,SVC-50116,HW-PC-10057,Body Dent,Cosmetic,Resolved,6.0,True,0
SVC-REQ-715195,2025-03-03,SVC-50119,HW-PC-10008,Handle Damage,Routine,Resolved,2.0,False,250
SVC-REQ-715196,2026-02-05,SVC-50023,HW-PC-10009,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-715197,2025-02-06,SVC-50087,HW-PC-10022,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715198,2025-05-02,SVC-50086,HW-PC-10012,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-715199,2024-06-03,SVC-50038,HW-PC-10070,Handle Damage,Routine,Escalated,3.0,True,0
SVC-REQ-715200,2024-11-29,SVC-50027,HW-PC-10017,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-715201,2024-11-12,SVC-50118,HW-PC-10005,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-715202,2025-06-30,SVC-50064,HW-PC-10012,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715203,2025-10-22,SVC-50091,HW-PC-10008,Safety Valve Issue,Critical,Escalated,5.0,True,0
SVC-REQ-715204,2025-03-26,SVC-50022,HW-PC-10018,Gasket Replacement,Routine,Resolved,6.0,False,150
SVC-REQ-715205,2026-03-07,SVC-50077,HW-PC-10012,Safety Valve Issue,Critical,Resolved,6.0,False,150
SVC-REQ-715206,2025-09-19,SVC-50063,HW-PC-10070,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715207,2023-08-07,SVC-50086,HW-PC-10067,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715208,2024-10-03,SVC-50135,HW-PC-10045,Lid Stuck,Critical,Pending,,False,250
SVC-REQ-715209,2025-12-05,SVC-50037,HW-PC-10068,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-715210,2026-01-17,SVC-50106,HW-PC-10039,Gasket Replacement,Routine,Resolved,3.0,False,800
SVC-REQ-715211,2024-05-19,SVC-50138,HW-PC-10055,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715212,2025-05-30,SVC-50133,HW-PC-10060,Lid Stuck,Critical,Resolved,9.0,True,0
SVC-REQ-715213,2024-06-16,SVC-50061,HW-PC-10007,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715214,2023-08-06,SVC-50140,HW-PC-10040,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-715215,2025-11-19,SVC-50020,HW-PC-10028,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715216,2025-12-31,SVC-50138,HW-PC-10063,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-715217,2024-09-30,SVC-50012,HW-PC-10037,Gasket Replacement,Routine,Resolved,6.0,False,150
SVC-REQ-715218,2023-04-22,SVC-50106,HW-PC-10041,Gasket Replacement,Routine,Resolved,3.0,False,250
SVC-REQ-715219,2025-09-04,SVC-50136,HW-PC-10033,Body Dent,Cosmetic,Pending,,True,0
SVC-REQ-715220,2024-08-29,SVC-50116,HW-PC-10012,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-715221,2023-06-14,SVC-50020,HW-PC-10031,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715222,2023-10-22,SVC-50047,HW-PC-10072,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715223,2023-09-08,SVC-50094,HW-PC-10038,Lid Stuck,Critical,Resolved,8.0,False,150
SVC-REQ-715224,2025-04-23,SVC-50008,HW-PC-10063,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-715225,2024-02-18,SVC-50081,HW-PC-10026,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715226,2023-08-11,SVC-50132,HW-PC-10021,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715227,2025-12-19,SVC-50037,HW-PC-10013,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715228,2026-02-04,SVC-50008,HW-PC-10072,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-715229,2023-08-23,SVC-50101,HW-PC-10070,Manufacturing Defect,Critical,Resolved,7.0,True,0
SVC-REQ-715230,2023-11-30,SVC-50127,HW-PC-10063,Manufacturing Defect,Critical,Escalated,9.0,True,0
SVC-REQ-715231,2024-12-26,SVC-50122,HW-PC-10062,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-715232,2023-09-07,SVC-50093,HW-PC-10024,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715233,2023-09-16,SVC-50040,HW-PC-10039,Lid Stuck,Critical,Resolved,9.0,True,0
SVC-REQ-715234,2024-04-03,SVC-50062,HW-PC-10003,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715235,2026-01-24,SVC-50053,HW-PC-10002,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-715236,2026-02-12,SVC-50099,HW-PC-10015,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715237,2025-10-05,SVC-50051,HW-PC-10037,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-715238,2025-05-03,SVC-50067,HW-PC-10051,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715239,2025-05-26,SVC-50066,HW-PC-10019,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715240,2024-08-20,SVC-50080,HW-PC-10056,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715241,2024-10-30,SVC-50126,HW-PC-10061,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715242,2025-02-19,SVC-50097,HW-PC-10016,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-715243,2025-06-04,SVC-50007,HW-PC-10072,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715244,2023-07-05,SVC-50023,HW-PC-10013,Gasket Replacement,Routine,Escalated,4.0,True,0
SVC-REQ-715245,2023-11-26,SVC-50122,HW-PC-10036,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715246,2026-02-12,SVC-50095,HW-PC-10008,Pressure Loss,Critical,Resolved,7.0,True,0
SVC-REQ-715247,2024-04-02,SVC-50062,HW-PC-10042,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715248,2024-01-06,SVC-50082,HW-PC-10002,Gasket Replacement,Routine,Resolved,3.0,False,450
SVC-REQ-715249,2024-06-26,SVC-50136,HW-PC-10038,Pressure Loss,Critical,Resolved,7.0,False,800
SVC-REQ-715250,2024-02-06,SVC-50094,HW-PC-10071,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-715251,2023-06-29,SVC-50013,HW-PC-10017,Body Dent,Cosmetic,Resolved,5.0,True,0
SVC-REQ-715252,2023-11-10,SVC-50074,HW-PC-10059,Gasket Replacement,Routine,Pending,,False,250
SVC-REQ-715253,2025-02-27,SVC-50109,HW-PC-10009,Body Dent,Cosmetic,Resolved,3.0,False,250
SVC-REQ-715254,2023-11-24,SVC-50130,HW-PC-10035,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-715255,2025-03-08,SVC-50045,HW-PC-10007,Body Dent,Cosmetic,Resolved,4.0,True,0
SVC-REQ-715256,2023-07-09,SVC-50091,HW-PC-10062,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-715257,2023-05-15,SVC-50045,HW-PC-10004,Vent Weight Lost,Routine,Pending,,True,0
SVC-REQ-715258,2025-10-28,SVC-50062,HW-PC-10057,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-715259,2025-06-30,SVC-50012,HW-PC-10051,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715260,2025-03-30,SVC-50056,HW-PC-10065,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-715261,2023-05-05,SVC-50104,HW-PC-10024,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-715262,2023-12-09,SVC-50021,HW-PC-10068,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-715263,2025-08-31,SVC-50088,HW-PC-10025,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-715264,2023-08-31,SVC-50055,HW-PC-10022,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-715265,2025-08-31,SVC-50124,HW-PC-10005,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-715266,2024-12-18,SVC-50080,HW-PC-10065,Gasket Replacement,Routine,Resolved,4.0,True,0
