pricing_id,snapshot_date,product_id,competitor,hawkins_price,competitor_price,price_gap_pct
CP-801460,2023-08-01,HW-PC-10015,Stove Kraft,1550.0,1610.0,3.87
CP-801461,2023-09-01,HW-PC-10015,TTK Prestige,1550.0,1600.0,3.23
CP-801462,2023-09-01,HW-PC-10015,Butterfly,1550.0,1470.0,-5.16
CP-801463,2023-09-01,HW-PC-10015,Pigeon,1550.0,1240.0,-20.0
CP-801464,2023-09-01,HW-PC-10015,Stove Kraft,1550.0,1520.0,-1.94
CP-801465,2023-10-01,HW-PC-10015,TTK Prestige,1550.0,1580.0,1.94
CP-801466,2023-10-01,HW-PC-10015,Butterfly,1550.0,1400.0,-9.68
CP-801467,2023-10-01,HW-PC-10015,Pigeon,1550.0,1250.0,-19.35
CP-801468,2023-10-01,HW-PC-10015,Stove Kraft,1550.0,1390.0,-10.32
CP-801469,2023-11-01,HW-PC-10015,TTK Prestige,1550.0,1610.0,3.87
CP-801470,2023-11-01,HW-PC-10015,Butterfly,1550.0,1420.0,-8.39
CP-801471,2023-11-01,HW-PC-10015,Pigeon,1550.0,1310.0,-15.48
CP-801472,2023-11-01,HW-PC-10015,Stove Kraft,1550.0,1630.0,5.16
CP-801473,2023-12-01,HW-PC-10015,TTK Prestige,1550.0,1600.0,3.23
CP-801474,2023-12-01,HW-PC-10015,Butterfly,1550.0,1290.0,-16.77
CP-801475,2023-12-01,HW-PC-10015,Pigeon,1550.0,1180.0,-23.87
CP-801476,2023-12-01,HW-PC-10015,Stove Kraft,1550.0,1540.0,-0.65
CP-801477,2024-01-01,HW-PC-10015,TTK Prestige,1550.0,1730.0,11.61
CP-801478,2024-01-01,HW-PC-10015,Butterfly,1550.0,1500.0,-3.23
CP-801479,2024-01-01,HW-PC-10015,Pigeon,1550.0,1160.0,-25.16
CP-801480,2024-01-01,HW-PC-10015,Stove Kraft,1550.0,1620.0,4.52
CP-801481,2024-02-01,HW-PC-10015,TTK Prestige,1550.0,1660.0,7.1
CP-801482,2024-02-01,HW-PC-10015,Butterfly,1550.0,1360.0,-12.26
CP-801483,2024-02-01,HW-PC-10015,Pigeon,1550.0,1220.0,-21.29
CP-801484,2024-02-01,HW-PC-10015,Stove Kraft,1550.0,1520.0,-1.94
CP-801485,2024-03-01,HW-PC-10015,TTK Prestige,1550.0,1520.0,-1.94
CP-801486,2024-03-01,HW-PC-10015,Butterfly,1550.0,1430.0,-7.74
CP-801487,2024-03-01,HW-PC-10015,Pigeon,1550.0,1220.0,-21.29
CP-801488,2024-03-01,HW-PC-10015,Stove Kraft,1550.0,1570.0,1.29
CP-801489,2024-04-01,HW-PC-10015,TTK Prestige,1550.0,1610.0,3.87
CP-801490,2024-04-01,HW-PC-10015,Butterfly,1550.0,1280.0,-17.42
CP-801491,2024-04-01,HW-PC-10015,Pigeon,1550.0,1260.0,-18.71
CP-801492,2024-04-01,HW-PC-10015,Stove Kraft,1550.0,1470.0,-5.16
CP-801493,2024-05-01,HW-PC-10015,TTK Prestige,1550.0,1650.0,6.45
CP-801494,2024-05-01,HW-PC-10015,Butterfly,1550.0,1370.0,-11.61
CP-801495,2024-05-01,HW-PC-10015,Pigeon,1550.0,1220.0,-21.29
CP-801496,2024-05-01,HW-PC-10015,Stove Kraft,1550.0,1500.0,-3.23
CP-801497,2024-06-01,HW-PC-10015,TTK Prestige,1550.0,1750.0,12.9
CP-801498,2024-06-01,HW-PC-10015,Butterfly,1550.0,1400.0,-9.68
CP-801499,2024-06-01,HW-PC-10015,Pigeon,1550.0,1250.0,-19.35
CP-801500,2024-06-01,HW-PC-10015,Stove Kraft,1550.0,1360.0,-12.26
CP-801501,2024-07-01,HW-PC-10015,TTK Prestige,1550.0,1790.0,15.48
CP-801502,2024-07-01,HW-PC-10015,Butterfly,1550.0,1430.0,-7.74
CP-801503,2024-07-01,HW-PC-10015,Pigeon,1550.0,1310.0,-15.48
CP-801504,2024-07-01,HW-PC-10015,Stove Kraft,1550.0,1380.0,-10.97
CP-801505,2024-08-01,HW-PC-10015,TTK Prestige,1550.0,1760.0,13.55
CP-801506,2024-08-01,HW-PC-10015,Butterfly,1550.0,1550.0,0.0
CP-801507,2024-08-01,HW-PC-10015,Pigeon,1550.0,1220.0,-21.29
CP-801508,2024-08-01,HW-PC-10015,Stove Kraft,1550.0,1550.0,0.0
CP-801509,2024-09-01,HW-PC-10015,TTK Prestige,1550.0,1650.0,6.45
CP-801510,2024-09-01,HW-PC-10015,Butterfly,1550.0,1390.0,-10.32
CP-801511,2024-09-01,HW-PC-10015,Pigeon,1550.0,1300.0,-16.13
CP-801512,2024-09-01,HW-PC-10015,Stove Kraft,1550.0,1350.0,-12.9
CP-801513,2024-10-01,HW-PC-10015,TTK Prestige,1550.0,1680.0,8.39
CP-801514,2024-10-01,HW-PC-10015,Butterfly,1550.0,1390.0,-10.32
CP-801515,2024-10-01,HW-PC-10015,Pigeon,1550.0,1210.0,-21.94
CP-801516,2024-10-01,HW-PC-10015,Stove Kraft,1550.0,1390.0,-10.32
CP-801517,2024-11-01,HW-PC-10015,TTK Prestige,1550.0,1780.0,14.84
CP-801518,2024-11-01,HW-PC-10015,Butterfly,1550.0,1370.0,-11.61
CP-801519,2024-11-01,HW-PC-10015,Pigeon,1550.0,1260.0,-18.71
CP-801520,2024-11-01,HW-PC-10015,Stove Kraft,1550.0,1510.0,-2.58
CP-801521,2024-12-01,HW-PC-10015,TTK Prestige,1550.0,1820.0,17.42
CP-801522,2024-12-01,HW-PC-10015,Butterfly,1550.0,1440.0,-7.1
CP-801523,2024-12-01,HW-PC-10015,Pigeon,1550.0,1310.0,-15.48
CP-801524,2024-12-01,HW-PC-10015,Stove Kraft,1550.0,1600.0,3.23
CP-801525,2025-01-01,HW-PC-10015,TTK Prestige,1550.0,1820.0,17.42
CP-801526,2025-01-01,HW-PC-10015,Butterfly,1550.0,1530.0,-1.29
CP-801527,2025-01-01,HW-PC-10015,Pigeon,1550.0,1350.0,-12.9
CP-801528,2025-01-01,HW-PC-10015,Stove Kraft,1550.0,1410.0,-9.03
CP-801529,2025-02-01,HW-PC-10015,TTK Prestige,1550.0,1780.0,14.84
CP-801530,2025-02-01,HW-PC-10015,Butterfly,1550.0,1450.0,-6.45
CP-801531,2025-02-01,HW-PC-10015,Pigeon,1550.0,1290.0,-16.77
CP-801532,2025-02-01,HW-PC-10015,Stove Kraft,1550.0,1450.0,-6.45
CP-801533,2025-03-01,HW-PC-10015,TTK Prestige,1550.0,1770.0,14.19
CP-801534,2025-03-01,HW-PC-10015,Butterfly,1550.0,1440.0,-7.1
CP-801535,2025-03-01,HW-PC-10015,Pigeon,1550.0,1230.0,-20.65
CP-801536,2025-03-01,HW-PC-10015,Stove Kraft,1550.0,1270.0,-18.06
CP-801537,2025-04-01,HW-PC-10015,TTK Prestige,1550.0,1770.0,14.19
CP-801538,2025-04-01,HW-PC-10015,Butterfly,1550.0,1440.0,-7.1
CP-801539,2025-04-01,HW-PC-10015,Pigeon,1550.0,1230.0,-20.65
CP-801540,2025-04-01,HW-PC-10015,Stove Kraft,1550.0,1450.0,-6.45
CP-801541,2025-05-01,HW-PC-10015,TTK Prestige,1550.0,1650.0,6.45
CP-801542,2025-05-01,HW-PC-10015,Butterfly,1550.0,1470.0,-5.16
CP-801543,2025-05-01,HW-PC-10015,Pigeon,1550.0,1190.0,-23.23
CP-801544,2025-05-01,HW-PC-10015,Stove Kraft,1550.0,1390.0,-10.32
CP-801545,2025-06-01,HW-PC-10015,TTK Prestige,1550.0,1820.0,17.42
CP-801546,2025-06-01,HW-PC-10015,Butterfly,1550.0,1420.0,-8.39
CP-801547,2025-06-01,HW-PC-10015,Pigeon,1550.0,1280.0,-17.42
CP-801548,2025-06-01,HW-PC-10015,Stove Kraft,1550.0,1530.0,-1.29
CP-801549,2025-07-01,HW-PC-10015,TTK Prestige,1550.0,1730.0,11.61
CP-801550,2025-07-01,HW-PC-10015,Butterfly,1550.0,1400.0,-9.68
CP-801551,2025-07-01,HW-PC-10015,Pigeon,1550.0,1310.0,-15.48
CP-801552,2025-07-01,HW-PC-10015,Stove Kraft,1550.0,1400.0,-9.68
CP-801553,2025-08-01,HW-PC-10015,TTK Prestige,1550.0,1650.0,6.45
CP-801554,2025-08-01,HW-PC-10015,Butterfly,1550.0,1590.0,2.58
CP-801555,2025-08-01,HW-PC-10015,Pigeon,1550.0,1280.0,-17.42
CP-801556,2025-08-01,HW-PC-10015,Stove Kraft,1550.0,1580.0,1.94
CP-801557,2025-09-01,HW-PC-10015,TTK Prestige,1550.0,1830.0,18.06
CP-801558,2025-09-01,HW-PC-10015,Butterfly,1550.0,1390.0,-10.32
CP-801559,2025-09-01,HW-PC-10015,Pigeon,1550.0,1460.0,-5.81
CP-801560,2025-09-01,HW-PC-10015,Stove Kraft,1550.0,1750.0,12.9
CP-801561,2025-10-01,HW-PC-10015,TTK Prestige,1550.0,1710.0,10.32
CP-801562,2025-10-01,HW-PC-10015,Butterfly,1550.0,1450.0,-6.45
CP-801563,2025-10-01,HW-PC-10015,Pigeon,1550.0,1360.0,-12.26
CP-801564,2025-10-01,HW-PC-10015,Stove Kraft,1550.0,1490.0,-3.87
CP-801565,2025-11-01,HW-PC-10015,TTK Prestige,1550.0,1780.0,14.84
CP-801566,2025-11-01,HW-PC-10015,Butterfly,1550.0,1490.0,-3.87
CP-801567,2025-11-01,HW-PC-10015,Pigeon,1550.0,1400.0,-9.68
CP-801568,2025-11-01,HW-PC-10015,Stove Kraft,1550.0,1590.0,2.58
CP-801569,2025-12-01,HW-PC-10015,TTK Prestige,1550.0,1770.0,14.19
CP-801570,2025-12-01,HW-PC-10015,Butterfly,1550.0,1300.0,-16.13
CP-801571,2025-12-01,HW-PC-10015,Pigeon,1550.0,1350.0,-12.9
CP-801572,2025-12-01,HW-PC-10015,Stove Kraft,1550.0,1820.0,17.42
CP-801573,2026-01-01,HW-PC-10015,TTK Prestige,1550.0,1810.0,16.77
CP-801574,2026-01-01,HW-PC-10015,Butterfly,1550.0,1680.0,8.39
CP-801575,2026-01-01,HW-PC-10015,Pigeon,1550.0,1300.0,-16.13
CP-801576,2026-01-01,HW-PC-10015,Stove Kraft,1550.0,1610.0,3.87
CP-801577,2026-02-01,HW-PC-10015,TTK Prestige,1550.0,1870.0,20.65
CP-801578,2026-02-01,HW-PC-10015,Butterfly,1550.0,1420.0,-8.39
CP-801579,2026-02-01,HW-PC-10015,Pigeon,1550.0,1360.0,-12.26
CP-801580,2026-02-01,HW-PC-10015,Stove Kraft,1550.0,1690.0,9.03
CP-801581,2026-03-01,HW-PC-10015,TTK Prestige,1550.0,1840.0,18.71
CP-801582,2026-03-01,HW-PC-10015,Butterfly,1550.0,1440.0,-7.1
CP-801583,2026-03-01,HW-PC-10015,Pigeon,1550.0,1430.0,-7.74
CP-801584,2026-03-01,HW-PC-10015,Stove Kraft,1550.0,1550.0,0.0
CP-801585,2023-04-01,HW-PC-10016,TTK Prestige,1660.0,1720.0,3.61
CP-801586,2023-04-01,HW-PC-10016,Butterfly,1660.0,1620.0,-2.41
CP-801587,2023-04-01,HW-PC-10016,Pigeon,1660.0,1300.0,-21.69
CP-801588,2023-04-01,HW-PC-10016,Stove Kraft,1660.0,1520.0,-8.43
CP-801589,2023-05-01,HW-PC-10016,TTK Prestige,1660.0,1800.0,8.43
CP-801590,2023-05-01,HW-PC-10016,Butterfly,1660.0,1400.0,-15.66
CP-801591,2023-05-01,HW-PC-10016,Pigeon,1660.0,1360.0,-18.07
CP-801592,2023-05-01,HW-PC-10016,Stove Kraft,1660.0,1600.0,-3.61
CP-801593,2023-06-01,HW-PC-10016,TTK Prestige,1660.0,1690.0,1.81
CP-801594,2023-06-01,HW-PC-10016,Butterfly,1660.0,1550.0,-6.63
CP-801595,2023-06-01,HW-PC-10016,Pigeon,1660.0,1260.0,-24.1
CP-801596,2023-06-01,HW-PC-10016,Stove Kraft,1660.0,1500.0,-9.64
CP-801597,2023-07-01,HW-PC-10016,TTK Prestige,1660.0,1770.0,6.63
CP-801598,2023-07-01,HW-PC-10016,Butterfly,1660.0,1350.0,-18.67
CP-801599,2023-07-01,HW-PC-10016,Pigeon,1660.0,1250.0,-24.7
CP-801600,2023-07-01,HW-PC-10016,Stove Kraft,1660.0,1520.0,-8.43
CP-801601,2023-08-01,HW-PC-10016,TTK Prestige,1660.0,1760.0,6.02
CP-801602,2023-08-01,HW-PC-10016,Butterfly,1660.0,1480.0,-10.84
CP-801603,2023-08-01,HW-PC-10016,Pigeon,1660.0,1310.0,-21.08
CP-801604,2023-08-01,HW-PC-10016,Stove Kraft,1660.0,1530.0,-7.83
CP-801605,2023-09-01,HW-PC-10016,TTK Prestige,1660.0,1710.0,3.01
CP-801606,2023-09-01,HW-PC-10016,Butterfly,1660.0,1540.0,-7.23
CP-801607,2023-09-01,HW-PC-10016,Pigeon,1660.0,1310.0,-21.08
CP-801608,2023-09-01,HW-PC-10016,Stove Kraft,1660.0,1500.0,-9.64
CP-801609,2023-10-01,HW-PC-10016,TTK Prestige,1660.0,1780.0,7.23
CP-801610,2023-10-01,HW-PC-10016,Butterfly,1660.0,1450.0,-12.65
CP-801611,2023-10-01,HW-PC-10016,Pigeon,1660.0,1360.0,-18.07
CP-801612,2023-10-01,HW-PC-10016,Stove Kraft,1660.0,1550.0,-6.63
CP-801613,2023-11-01,HW-PC-10016,TTK Prestige,1660.0,1780.0,7.23
CP-801614,2023-11-01,HW-PC-10016,Butterfly,1660.0,1560.0,-6.02
CP-801615,2023-11-01,HW-PC-10016,Pigeon,1660.0,1290.0,-22.29
CP-801616,2023-11-01,HW-PC-10016,Stove Kraft,1660.0,1660.0,0.0
CP-801617,2023-12-01,HW-PC-10016,TTK Prestige,1660.0,1850.0,11.45
CP-801618,2023-12-01,HW-PC-10016,Butterfly,1660.0,1320.0,-20.48
CP-801619,2023-12-01,HW-PC-10016,Pigeon,1660.0,1250.0,-24.7
CP-801620,2023-12-01,HW-PC-10016,Stove Kraft,1660.0,1320.0,-20.48
CP-801621,2024-01-01,HW-PC-10016,TTK Prestige,1660.0,1710.0,3.01
CP-801622,2024-01-01,HW-PC-10016,Butterfly,1660.0,1360.0,-18.07
CP-801623,2024-01-01,HW-PC-10016,Pigeon,1660.0,1340.0,-19.28
CP-801624,2024-01-01,HW-PC-10016,Stove Kraft,1660.0,1250.0,-24.7
CP-801625,2024-02-01,HW-PC-10016,TTK Prestige,1660.0,1740.0,4.82
CP-801626,2024-02-01,HW-PC-10016,Butterfly,1660.0,1500.0,-9.64
CP-801627,2024-02-01,HW-PC-10016,Pigeon,1660.0,1260.0,-24.1
CP-801628,2024-02-01,HW-PC-10016,Stove Kraft,1660.0,1620.0,-2.41
CP-801629,2024-03-01,HW-PC-10016,TTK Prestige,1660.0,1730.0,4.22
CP-801630,2024-03-01,HW-PC-10016,Butterfly,1660.0,1390.0,-16.27
CP-801631,2024-03-01,HW-PC-10016,Pigeon,1660.0,1370.0,-17.47
CP-801632,2024-03-01,HW-PC-10016,Stove Kraft,1660.0,1600.0,-3.61
CP-801633,2024-04-01,HW-PC-10016,TTK Prestige,1660.0,1780.0,7.23
CP-801634,2024-04-01,HW-PC-10016,Butterfly,1660.0,1510.0,-9.04
CP-801635,2024-04-01,HW-PC-10016,Pigeon,1660.0,1290.0,-22.29
CP-801636,2024-04-01,HW-PC-10016,Stove Kraft,1660.0,1520.0,-8.43
CP-801637,2024-05-01,HW-PC-10016,TTK Prestige,1660.0,1710.0,3.01
CP-801638,2024-05-01,HW-PC-10016,Butterfly,1660.0,1520.0,-8.43
CP-801639,2024-05-01,HW-PC-10016,Pigeon,1660.0,1340.0,-19.28
CP-801640,2024-05-01,HW-PC-10016,Stove Kraft,1660.0,1580.0,-4.82
CP-801641,2024-06-01,HW-PC-10016,TTK Prestige,1660.0,1770.0,6.63
CP-801642,2024-06-01,HW-PC-10016,Butterfly,1660.0,1520.0,-8.43
CP-801643,2024-06-01,HW-PC-10016,Pigeon,1660.0,1260.0,-24.1
CP-801644,2024-06-01,HW-PC-10016,Stove Kraft,1660.0,1630.0,-1.81
CP-801645,2024-07-01,HW-PC-10016,TTK Prestige,1660.0,1760.0,6.02
CP-801646,2024-07-01,HW-PC-10016,Butterfly,1660.0,1680.0,1.2
CP-801647,2024-07-01,HW-PC-10016,Pigeon,1660.0,1420.0,-14.46
CP-801648,2024-07-01,HW-PC-10016,Stove Kraft,1660.0,1430.0,-13.86
CP-801649,2024-08-01,HW-PC-10016,TTK Prestige,1660.0,1700.0,2.41
CP-801650,2024-08-01,HW-PC-10016,Butterfly,1660.0,1420.0,-14.46
CP-801651,2024-08-01,HW-PC-10016,Pigeon,1660.0,1410.0,-15.06
CP-801652,2024-08-01,HW-PC-10016,Stove Kraft,1660.0,1640.0,-1.2
CP-801653,2024-09-01,HW-PC-10016,TTK Prestige,1660.0,1760.0,6.02
CP-801654,2024-09-01,HW-PC-10016,Butterfly,1660.0,1600.0,-3.61
CP-801655,2024-09-01,HW-PC-10016,Pigeon,1660.0,1400.0,-15.66
CP-801656,2024-09-01,HW-PC-10016,Stove Kraft,1660.0,1700.0,2.41
CP-801657,2024-10-01,HW-PC-10016,TTK Prestige,1660.0,1940.0,16.87
CP-801658,2024-10-01,HW-PC-10016,Butterfly,1660.0,1620.0,-2.41
CP-801659,2024-10-01,HW-PC-10016,Pigeon,1660.0,1330.0,-19.88
CP-801660,2024-10-01,HW-PC-10016,Stove Kraft,1660.0,1680.0,1.2
CP-801661,2024-11-01,HW-PC-10016,TTK Prestige,1660.0,2000.0,20.48
CP-801662,2024-11-01,HW-PC-10016,Butterfly,1660.0,1490.0,-10.24
CP-801663,2024-11-01,HW-PC-10016,Pigeon,1660.0,1390.0,-16.27
CP-801664,2024-11-01,HW-PC-10016,Stove Kraft,1660.0,1780.0,7.23
CP-801665,2024-12-01,HW-PC-10016,TTK Prestige,1660.0,1740.0,4.82
CP-801666,2024-12-01,HW-PC-10016,Butterfly,1660.0,1440.0,-13.25
CP-801667,2024-12-01,HW-PC-10016,Pigeon,1660.0,1410.0,-15.06
CP-801668,2024-12-01,HW-PC-10016,Stove Kraft,1660.0,1550.0,-6.63
CP-801669,2025-01-01,HW-PC-10016,TTK Prestige,1660.0,1960.0,18.07
CP-801670,2025-01-01,HW-PC-10016,Butterfly,1660.0,1490.0,-10.24
CP-801671,2025-01-01,HW-PC-10016,Pigeon,1660.0,1590.0,-4.22
CP-801672,2025-01-01,HW-PC-10016,Stove Kraft,1660.0,1570.0,-5.42
CP-801673,2025-02-01,HW-PC-10016,TTK Prestige,1660.0,1920.0,15.66
CP-801674,2025-02-01,HW-PC-10016,Butterfly,1660.0,1560.0,-6.02
CP-801675,2025-02-01,HW-PC-10016,Pigeon,1660.0,1430.0,-13.86
CP-801676,2025-02-01,HW-PC-10016,Stove Kraft,1660.0,1820.0,9.64
CP-801677,2025-03-01,HW-PC-10016,TTK Prestige,1660.0,1930.0,16.27
CP-801678,2025-03-01,HW-PC-10016,Butterfly,1660.0,1550.0,-6.63
CP-801679,2025-03-01,HW-PC-10016,Pigeon,1660.0,1470.0,-11.45
CP-801680,2025-03-01,HW-PC-10016,Stove Kraft,1660.0,1720.0,3.61
CP-801681,2025-04-01,HW-PC-10016,TTK Prestige,1660.0,1850.0,11.45
CP-801682,2025-04-01,HW-PC-10016,Butterfly,1660.0,1500.0,-9.64
CP-801683,2025-04-01,HW-PC-10016,Pigeon,1660.0,1460.0,-12.05
CP-801684,2025-04-01,HW-PC-10016,Stove Kraft,1660.0,1620.0,-2.41
CP-801685,2025-05-01,HW-PC-10016,TTK Prestige,1660.0,1720.0,3.61
CP-801686,2025-05-01,HW-PC-10016,Butterfly,1660.0,1490.0,-10.24
CP-801687,2025-05-01,HW-PC-10016,Pigeon,1660.0,1440.0,-13.25
CP-801688,2025-05-01,HW-PC-10016,Stove Kraft,1660.0,1630.0,-1.81
CP-801689,2025-06-01,HW-PC-10016,TTK Prestige,1660.0,1920.0,15.66
CP-801690,2025-06-01,HW-PC-10016,Butterfly,1660.0,1610.0,-3.01
CP-801691,2025-06-01,HW-PC-10016,Pigeon,1660.0,1480.0,-10.84
CP-801692,2025-06-01,HW-PC-10016,Stove Kraft,1660.0,1640.0,-1.2
CP-801693,2025-07-01,HW-PC-10016,TTK Prestige,1660.0,1880.0,13.25
CP-801694,2025-07-01,HW-PC-10016,Butterfly,1660.0,1480.0,-10.84
CP-801695,2025-07-01,HW-PC-10016,Pigeon,1660.0,1480.0,-10.84
CP-801696,2025-07-01,HW-PC-10016,Stove Kraft,1660.0,1680.0,1.2
CP-801697,2025-08-01,HW-PC-10016,TTK Prestige,1660.0,1970.0,18.67
CP-801698,2025-08-01,HW-PC-10016,Butterfly,1660.0,1560.0,-6.02
CP-801699,2025-08-01,HW-PC-10016,Pigeon,1660.0,1350.0,-18.67
CP-801700,2025-08-01,HW-PC-10016,Stove Kraft,1660.0,1660.0,0.0
CP-801701,2025-09-01,HW-PC-10016,TTK Prestige,1660.0,1990.0,19.88
CP-801702,2025-09-01,HW-PC-10016,Butterfly,1660.0,1680.0,1.2
CP-801703,2025-09-01,HW-PC-10016,Pigeon,1660.0,1430.0,-13.86
CP-801704,2025-09-01,HW-PC-10016,Stove Kraft,1660.0,1640.0,-1.2
CP-801705,2025-10-01,HW-PC-10016,TTK Prestige,1660.0,1910.0,15.06
CP-801706,2025-10-01,HW-PC-10016,Butterfly,1660.0,1680.0,1.2
CP-801707,2025-10-01,HW-PC-10016,Pigeon,1660.0,1410.0,-15.06
CP-801708,2025-10-01,HW-PC-10016,Stove Kraft,1660.0,1590.0,-4.22
CP-801709,2025-11-01,HW-PC-10016,TTK Prestige,1660.0,1720.0,3.61
CP-801710,2025-11-01,HW-PC-10016,Butterfly,1660.0,1500.0,-9.64
CP-801711,2025-11-01,HW-PC-10016,Pigeon,1660.0,1370.0,-17.47
CP-801712,2025-11-01,HW-PC-10016,Stove Kraft,1660.0,1930.0,16.27
CP-801713,2025-12-01,HW-PC-10016,TTK Prestige,1660.0,1810.0,9.04
CP-801714,2025-12-01,HW-PC-10016,Butterfly,1660.0,1510.0,-9.04
CP-801715,2025-12-01,HW-PC-10016,Pigeon,1660.0,1490.0,-10.24
CP-801716,2025-12-01,HW-PC-10016,Stove Kraft,1660.0,1540.0,-7.23
CP-801717,2026-01-01,HW-PC-10016,TTK Prestige,1660.0,2030.0,22.29
CP-801718,2026-01-01,HW-PC-10016,Butterfly,1660.0,1520.0,-8.43
CP-801719,2026-01-01,HW-PC-10016,Pigeon,1660.0,1420.0,-14.46
CP-801720,2026-01-01,HW-PC-10016,Stove Kraft,1660.0,1850.0,11.45
CP-801721,2026-02-01,HW-PC-10016,TTK Prestige,1660.0,2110.0,27.11
CP-801722,2026-02-01,HW-PC-10016,Butterfly,1660.0,1670.0,0.6
CP-801723,2026-02-01,HW-PC-10016,Pigeon,1660.0,1410.0,-15.06
CP-801724,2026-02-01,HW-PC-10016,Stove Kraft,1660.0,1790.0,7.83
CP-801725,2026-03-01,HW-PC-10016,TTK Prestige,1660.0,1890.0,13.86
CP-801726,2026-03-01,HW-PC-10016,Butterfly,1660.0,1380.0,-16.87
CP-801727,2026-03-01,HW-PC-10016,Pigeon,1660.0,1360.0,-18.07
CP-801728,2026-03-01,HW-PC-10016,Stove Kraft,1660.0,1710.0,3.01
CP-801729,2023-04-01,HW-PC-10017,TTK Prestige,1890.0,2040.0,7.94
CP-801730,2023-04-01,HW-PC-10017,Butterfly,1890.0,1610.0,-14.81
CP-801731,2023-04-01,HW-PC-10017,Pigeon,1890.0,1550.0,-17.99
CP-801732,2023-04-01,HW-PC-10017,Stove Kraft,1890.0,1610.0,-14.81
CP-801733,2023-05-01,HW-PC-10017,TTK Prestige,1890.0,1980.0,4.76
CP-801734,2023-05-01,HW-PC-10017,Butterfly,1890.0,1520.0,-19.58
CP-801735,2023-05-01,HW-PC-10017,Pigeon,1890.0,1400.0,-25.93
CP-801736,2023-05-01,HW-PC-10017,Stove Kraft,1890.0,1620.0,-14.29
CP-801737,2023-06-01,HW-PC-10017,TTK Prestige,1890.0,1990.0,5.29
CP-801738,2023-06-01,HW-PC-10017,Butterfly,1890.0,1880.0,-0.53
CP-801739,2023-06-01,HW-PC-10017,Pigeon,1890.0,1370.0,-27.51
CP-801740,2023-06-01,HW-PC-10017,Stove Kraft,1890.0,1990.0,5.29
CP-801741,2023-07-01,HW-PC-10017,TTK Prestige,1890.0,1870.0,-1.06
CP-801742,2023-07-01,HW-PC-10017,Butterfly,1890.0,1680.0,-11.11
CP-801743,2023-07-01,HW-PC-10017,Pigeon,1890.0,1470.0,-22.22
CP-801744,2023-07-01,HW-PC-10017,Stove Kraft,1890.0,1780.0,-5.82
CP-801745,2023-08-01,HW-PC-10017,TTK Prestige,1890.0,1990.0,5.29
CP-801746,2023-08-01,HW-PC-10017,Butterfly,1890.0,1760.0,-6.88
CP-801747,2023-08-01,HW-PC-10017,Pigeon,1890.0,1600.0,-15.34
CP-801748,2023-08-01,HW-PC-10017,Stove Kraft,1890.0,1780.0,-5.82
CP-801749,2023-09-01,HW-PC-10017,TTK Prestige,1890.0,1990.0,5.29
CP-801750,2023-09-01,HW-PC-10017,Butterfly,1890.0,1470.0,-22.22
CP-801751,2023-09-01,HW-PC-10017,Pigeon,1890.0,1460.0,-22.75
CP-801752,2023-09-01,HW-PC-10017,Stove Kraft,1890.0,1890.0,0.0
CP-801753,2023-10-01,HW-PC-10017,TTK Prestige,1890.0,2000.0,5.82
CP-801754,2023-10-01,HW-PC-10017,Butterfly,1890.0,1720.0,-8.99
CP-801755,2023-10-01,HW-PC-10017,Pigeon,1890.0,1500.0,-20.63
CP-801756,2023-10-01,HW-PC-10017,Stove Kraft,1890.0,1680.0,-11.11
CP-801757,2023-11-01,HW-PC-10017,TTK Prestige,1890.0,2010.0,6.35
CP-801758,2023-11-01,HW-PC-10017,Butterfly,1890.0,1740.0,-7.94
CP-801759,2023-11-01,HW-PC-10017,Pigeon,1890.0,1620.0,-14.29
CP-801760,2023-11-01,HW-PC-10017,Stove Kraft,1890.0,1910.0,1.06
CP-801761,2023-12-01,HW-PC-10017,TTK Prestige,1890.0,1900.0,0.53
CP-801762,2023-12-01,HW-PC-10017,Butterfly,1890.0,1700.0,-10.05
CP-801763,2023-12-01,HW-PC-10017,Pigeon,1890.0,1540.0,-18.52
CP-801764,2023-12-01,HW-PC-10017,Stove Kraft,1890.0,1740.0,-7.94
CP-801765,2024-01-01,HW-PC-10017,TTK Prestige,1890.0,2100.0,11.11
CP-801766,2024-01-01,HW-PC-10017,Butterfly,1890.0,1640.0,-13.23
CP-801767,2024-01-01,HW-PC-10017,Pigeon,1890.0,1540.0,-18.52
CP-801768,2024-01-01,HW-PC-10017,Stove Kraft,1890.0,1710.0,-9.52
CP-801769,2024-02-01,HW-PC-10017,TTK Prestige,1890.0,2080.0,10.05
CP-801770,2024-02-01,HW-PC-10017,Butterfly,1890.0,1680.0,-11.11
CP-801771,2024-02-01,HW-PC-10017,Pigeon,1890.0,1430.0,-24.34
CP-801772,2024-02-01,HW-PC-10017,Stove Kraft,1890.0,1600.0,-15.34
CP-801773,2024-03-01,HW-PC-10017,TTK Prestige,1890.0,1980.0,4.76
CP-801774,2024-03-01,HW-PC-10017,Butterfly,1890.0,1730.0,-8.47
CP-801775,2024-03-01,HW-PC-10017,Pigeon,1890.0,1530.0,-19.05
CP-801776,2024-03-01,HW-PC-10017,Stove Kraft,1890.0,1510.0,-20.11
CP-801777,2024-04-01,HW-PC-10017,TTK Prestige,1890.0,2140.0,13.23
CP-801778,2024-04-01,HW-PC-10017,Butterfly,1890.0,1670.0,-11.64
